order_id,customer_id,order_date,total_amount,payment_method,shipping_country
196611,629664,2024-12-12,1067.16,Cash,Singapore
196849,1310941,2024-09-18,2173.54,Bank Transfer,Isle of Man
197476,491376,2025-06-07,2333.3,PayPal,Liechtenstein
198168,45960,2021-10-05,224.5,Cash,Honduras
198285,1145209,2025-06-04,394.05,Credit Card,Aruba
198601,521169,2024-09-27,1516.13,Cash,Reunion
199110,1536517,2024-04-23,2507.9,Bank Transfer,Canada
199334,513237,2022-08-02,2085.01,Bank Transfer,United Kingdom
199541,771333,2022-06-15,2561.04,Credit Card,Philippines
199981,1637585,2021-12-26,445.26,PayPal,Bouvet Island (Bouvetoya)
200568,1918143,2022-01-15,836.7,Cash,Albania
200612,1197543,2022-04-23,1166.37,Bank Transfer,Estonia
200891,1800665,2024-08-21,0.0,Bank Transfer,Latvia
201121,1709895,2025-05-28,2794.72,Bank Transfer,Kyrgyz Republic
201160,1127146,2023-06-22,4248.03,Cash,Heard Island and McDonald Islands
201218,1887536,2025-01-02,1687.23,Credit Card,Saint Lucia
201385,414694,2025-08-17,1838.44,PayPal,Norfolk Island
201551,774812,2023-03-25,0.0,Cash,Lithuania
201644,1610534,2023-08-29,2815.9,Bank Transfer,Solomon Islands
202483,1774708,2023-11-18,2106.7,Cash,Greenland
202570,188951,2022-08-13,1362.21,Cash,Kiribati
203150,717636,2021-09-29,1585.57,Cash,Australia
203175,323595,2025-06-11,2481.08,Cash,Saint Helena
203842,7163,2025-03-19,4486.26,Cash,Senegal
203858,797482,2022-10-10,0.0,Credit Card,Tanzania
203924,34463,2025-07-15,472.88,Credit Card,Uruguay
204252,1851461,2024-01-17,1240.57,Credit Card,Andorra
204931,568266,2024-08-16,430.08,Credit Card,Gambia
204941,357799,2023-06-11,694.93,PayPal,Israel
205528,1862276,2022-02-05,1672.02,PayPal,South Georgia and the South Sandwich Islands
205809,748051,2022-09-25,197.68,Bank Transfer,Chile
205950,51418,2025-07-08,2146.44,PayPal,Lebanon
205993,388616,2024-02-23,1025.36,Bank Transfer,Japan
206056,1607049,2024-01-08,1070.85,PayPal,Antarctica (the territory South of 60 deg S)
207740,913043,2022-03-06,0.0,PayPal,Papua New Guinea
208550,1353624,2021-09-22,0.0,Cash,Malta
208715,1330556,2021-11-24,1000.08,Cash,Norway
209207,533849,2024-12-12,943.95,PayPal,Tuvalu
209398,1597592,2023-11-15,1819.1,Bank Transfer,Somalia
209432,1271273,2024-04-01,1567.15,Cash,Lithuania
209681,1767213,2025-01-12,3044.25,PayPal,Switzerland
212023,1389815,2024-09-16,1593.76,Bank Transfer,Vanuatu
212099,305711,2022-01-14,3269.92,Bank Transfer,Cape Verde
212987,550517,2022-02-24,2197.45,Cash,Egypt
212998,64157,2025-01-04,593.31,Credit Card,Indonesia
213743,653260,2025-06-16,3032.31,PayPal,Indonesia
214003,1126886,2022-09-24,0.0,Credit Card,Jordan
214007,1623086,2022-01-26,90.9,Credit Card,Lao People's Democratic Republic
214259,930028,2024-04-29,4228.1,Bank Transfer,Bosnia and Herzegovina
214564,1583309,2024-06-02,4128.04,Bank Transfer,Luxembourg
214764,237376,2025-07-17,1346.16,PayPal,Christmas Island
215519,1130980,2022-12-25,1547.52,Bank Transfer,Tonga
215737,196435,2021-10-29,2822.43,Credit Card,Reunion
216829,1024538,2023-10-06,3965.46,Credit Card,Korea
217410,1307186,2023-08-09,1223.91,Bank Transfer,Tajikistan
217730,1856323,2022-09-16,2992.59,Cash,Dominica
217835,259887,2023-08-20,1493.31,Bank Transfer,Croatia
218501,509586,2025-06-17,5294.47,Credit Card,Bahrain
219435,257072,2023-06-05,5046.49,PayPal,Bahrain
220013,533227,2025-02-18,2619.52,Bank Transfer,Ethiopia
220546,1289374,2023-12-30,1192.82,Credit Card,Grenada
220629,1169139,2023-09-01,586.76,PayPal,Romania
221690,1000570,2024-05-11,3340.77,Cash,Zambia
221702,46663,2025-01-06,1516.3,Bank Transfer,Gibraltar
222577,188530,2022-04-03,0.0,PayPal,Micronesia
223249,843953,2025-02-07,411.7,Credit Card,Lebanon
224121,53772,2022-07-14,1503.34,Cash,Swaziland
224303,1076285,2023-10-06,442.81,Credit Card,Isle of Man
224355,1926004,2022-01-08,1024.67,Bank Transfer,Romania
224824,1998862,2025-07-22,4139.86,Credit Card,South Georgia and the South Sandwich Islands
225466,1125432,2022-06-24,694.95,Credit Card,Belarus
225838,1941211,2022-11-28,1392.67,Bank Transfer,Trinidad and Tobago
225913,953881,2023-07-30,86.58,Cash,Ghana
226251,1559373,2021-11-19,62.52,Cash,Falkland Islands (Malvinas)
227523,879933,2023-01-10,2334.68,Cash,Mauritius
227657,323595,2023-11-27,40.88,Bank Transfer,Micronesia
228039,587147,2023-12-16,705.77,Credit Card,Ecuador
228609,1663095,2024-05-18,2950.81,Bank Transfer,Benin
228868,1963348,2022-12-18,1698.52,Bank Transfer,Angola
228941,282764,2025-08-12,2299.09,PayPal,Burundi
229357,1584822,2025-04-04,704.88,Credit Card,Senegal
229692,632826,2024-05-25,3195.76,Credit Card,Papua New Guinea
229718,248143,2022-02-13,1287.47,Cash,Marshall Islands
229857,325253,2022-10-18,862.75,Credit Card,Kenya
229944,596435,2023-02-17,2389.8,Credit Card,Tokelau
230886,1562938,2021-11-23,393.12,Credit Card,Bahamas
231897,483173,2021-11-22,0.0,Credit Card,Netherlands Antilles
232204,1455676,2024-12-27,1637.26,Cash,Myanmar
232240,1459768,2022-01-20,1450.92,Credit Card,Saint Lucia
232610,864818,2022-03-14,2376.36,Credit Card,Gambia
233001,1676231,2024-08-25,1129.94,Bank Transfer,Niue
233059,959462,2022-02-20,890.6,Cash,Italy
233265,835641,2023-10-12,2427.55,Credit Card,Saudi Arabia
233310,1054307,2022-03-15,931.92,Cash,Gibraltar
233711,1648667,2024-03-14,4094.07,Credit Card,Latvia
233722,1976108,2023-06-18,1688.01,Credit Card,Burundi
233892,1350100,2023-11-26,3537.55,Cash,Cook Islands
234209,321148,2022-11-21,2344.08,Credit Card,Poland
234282,1715426,2025-01-15,1134.32,PayPal,Netherlands
234373,1145101,2022-08-09,5344.89,Bank Transfer,Tokelau
234827,1014060,2023-10-31,4710.86,PayPal,Bulgaria
234936,1567208,2023-09-09,1108.39,Credit Card,Georgia
234990,467722,2024-07-29,2978.41,Credit Card,China
236128,31826,2022-11-29,3103.24,Bank Transfer,North Macedonia
236188,492638,2022-05-04,1117.05,Credit Card,Czech Republic
236911,1326359,2025-03-13,1863.63,Bank Transfer,Sweden
237599,1247438,2025-01-20,0.0,Credit Card,Bosnia and Herzegovina
238098,1388143,2022-11-27,3972.66,Cash,Senegal
238994,1485382,2025-03-26,193.57,Bank Transfer,French Guiana
239112,433108,2023-12-23,3865.6,Cash,Iran
239212,1216036,2024-06-26,1717.36,Cash,Tunisia
239532,744792,2022-11-10,3339.64,PayPal,Nepal
239670,1588685,2022-10-21,201.75,PayPal,Liberia
239833,1213136,2024-07-02,1202.96,Credit Card,Kiribati
240377,1662671,2024-04-30,2121.51,Cash,Saint Lucia
240511,156739,2021-10-17,878.24,Cash,Holy See (Vatican City State)
240896,274088,2021-09-07,1037.22,Credit Card,Gabon
241363,357902,2022-03-27,3451.3,Credit Card,Moldova
241454,1325329,2025-02-20,4047.42,Cash,Greece
241523,1891962,2023-10-31,2652.22,Cash,Burkina Faso
243772,1962886,2021-09-23,1316.73,Cash,Morocco
243904,918298,2023-07-18,2009.64,Bank Transfer,Congo
243950,1542478,2025-01-20,2775.67,PayPal,Seychelles
244172,1585864,2023-09-15,2742.35,PayPal,Iceland
245562,755727,2025-05-19,0.0,Cash,Sao Tome and Principe
245750,449457,2024-12-04,1305.28,Bank Transfer,Congo
246114,1681073,2024-03-02,0.0,Credit Card,Nicaragua
246462,1695505,2024-09-21,969.67,Cash,Denmark
246750,649784,2023-12-13,5283.63,PayPal,Georgia
246839,85977,2024-11-18,1987.1,PayPal,Qatar
246880,1111189,2023-10-12,0.0,PayPal,Mayotte
246931,394187,2024-11-17,1900.8,Cash,Nauru
247410,1583309,2024-04-19,5122.42,PayPal,Guyana
248578,1959053,2023-12-09,0.0,Cash,Heard Island and McDonald Islands
248702,1803985,2025-04-30,1956.58,PayPal,Sri Lanka
248721,820818,2022-04-13,2856.17,Cash,Paraguay
250032,1384475,2025-06-23,1026.47,Credit Card,Romania
250228,1898149,2025-02-24,1219.58,PayPal,Togo
251119,339310,2022-09-02,0.0,Cash,Aruba
251223,6156,2023-09-03,3848.47,Credit Card,Norway
251329,1540060,2024-05-20,2343.28,Cash,Papua New Guinea
251793,68793,2022-10-21,2681.8,Credit Card,Angola
252333,393029,2023-01-16,1437.67,Bank Transfer,Comoros
252867,1183762,2022-08-14,1614.02,Cash,Burkina Faso
253469,1003334,2024-05-22,214.84,Bank Transfer,Algeria
253526,92043,2021-12-28,1806.21,Cash,Swaziland
253739,711300,2022-06-23,4458.11,Credit Card,Malawi
253859,926689,2023-02-10,3031.04,Bank Transfer,Burkina Faso
253928,745305,2022-03-11,2165.9,PayPal,Niue
254620,1931060,2024-03-08,156.93,Cash,Mauritius
256109,1318866,2023-06-08,1922.38,Credit Card,Chile
256422,1641112,2022-03-11,5306.57,Cash,Madagascar
256548,1191256,2022-12-13,1405.71,Credit Card,Benin
256693,1515006,2025-03-11,1732.92,Cash,Kuwait
257617,52708,2025-03-29,2005.46,Bank Transfer,Swaziland
257758,194850,2024-03-03,663.66,PayPal,Pitcairn Islands
259023,371047,2024-11-06,0.0,PayPal,Montserrat
259684,873038,2023-04-08,1659.01,Credit Card,Uganda
259854,979010,2022-09-10,1181.74,Cash,Djibouti
259896,763267,2023-10-04,2927.16,Credit Card,Guinea-Bissau
259990,552650,2025-07-10,857.62,Credit Card,Saint Barthelemy
260065,515065,2025-03-11,0.0,Credit Card,Sri Lanka
260071,1595928,2023-07-29,1231.9,Cash,Christmas Island
260080,1073216,2023-07-13,535.62,PayPal,Jordan
260171,787513,2022-08-19,2378.97,Bank Transfer,Senegal
260886,1786806,2024-06-29,4082.71,Credit Card,Kazakhstan
260906,1829490,2024-02-04,1156.92,Cash,Chile
261025,1698366,2024-11-10,453.78,Credit Card,Slovakia (Slovak Republic)
261466,1317866,2022-11-10,2000.01,PayPal,Somalia
263469,461874,2022-03-27,0.0,Cash,Guam
263581,1645731,2023-10-24,1831.18,PayPal,Swaziland
264442,819619,2022-07-12,2069.27,Credit Card,Ecuador
264945,1092342,2023-04-15,1929.4,Credit Card,Bouvet Island (Bouvetoya)
265716,1050251,2022-11-15,591.79,Bank Transfer,Faroe Islands
265893,544711,2023-04-15,114.98,PayPal,Tokelau
267096,479205,2023-03-26,2676.12,Cash,Canada
268044,1680145,2023-11-20,83.98,Bank Transfer,Japan
268097,1500618,2022-10-26,1445.01,PayPal,Martinique
268188,1429197,2023-07-11,3419.5,PayPal,Bermuda
268394,1913995,2023-06-18,0.0,Credit Card,Turkmenistan
268875,446730,2024-03-05,3003.72,PayPal,Colombia
269147,159578,2022-12-04,1374.8,Bank Transfer,Greece
269468,122207,2023-04-08,0.0,Credit Card,Burundi
269604,1107403,2023-03-05,2184.3,PayPal,Tajikistan
269736,819828,2024-05-07,1156.95,Bank Transfer,Kazakhstan
271314,544098,2022-03-11,2058.95,Cash,Malta
271513,1112898,2024-06-13,1481.19,Bank Transfer,Luxembourg
271616,1204066,2022-11-15,2299.1,Bank Transfer,Colombia
271776,926689,2024-10-29,4574.46,PayPal,Djibouti
272427,1402464,2023-12-25,1305.01,Bank Transfer,Barbados
273325,65589,2021-09-06,2190.84,Cash,Namibia
273673,372639,2023-03-30,0.0,Credit Card,Cuba
274068,126461,2023-12-03,186.96,PayPal,Lao People's Democratic Republic
274245,1877709,2023-07-29,1185.72,Credit Card,Israel
274758,346817,2022-04-22,444.57,Cash,British Indian Ocean Territory (Chagos Archipelago)
274945,412672,2023-05-31,473.32,Credit Card,Senegal
275331,1424367,2022-10-19,0.0,Cash,Ghana
275447,708216,2023-08-15,2197.37,Cash,Ireland
275957,698526,2023-01-20,1772.72,Bank Transfer,Uruguay
276425,1508579,2023-02-28,2605.54,PayPal,Aruba
276556,1614289,2024-07-03,4024.18,Bank Transfer,Western Sahara
277122,1045708,2022-09-17,982.52,PayPal,Lesotho
277475,876696,2023-09-23,185.04,PayPal,Isle of Man
277636,988332,2022-04-20,0.0,Bank Transfer,Vanuatu
278112,528883,2022-12-04,5719.82,Cash,American Samoa
278430,1444967,2022-03-03,866.49,Cash,Jamaica
278544,449457,2021-09-28,2385.96,Cash,Zambia
278980,1091439,2024-04-06,0.0,Cash,Guinea-Bissau
279016,1902100,2021-09-12,1318.89,Credit Card,Pakistan
279020,1252709,2022-10-30,595.83,Credit Card,Austria
279084,1866038,2023-01-24,1401.69,Credit Card,Tunisia
279293,1100727,2022-03-29,1875.88,Credit Card,Malawi
279379,916089,2025-03-22,1166.61,Bank Transfer,Marshall Islands
279508,1639777,2025-08-12,1222.43,Cash,San Marino
279540,540426,2024-09-21,2092.28,Credit Card,Latvia
279716,977991,2022-01-11,993.85,Cash,British Indian Ocean Territory (Chagos Archipelago)
280449,1201786,2023-02-03,2834.6,Credit Card,South Georgia and the South Sandwich Islands
281311,461874,2024-06-21,2467.33,Credit Card,Guadeloupe
281331,95916,2025-08-10,3558.61,Bank Transfer,Papua New Guinea
282088,1789027,2024-10-15,3889.22,Bank Transfer,Sudan
282129,568266,2022-11-05,3395.78,Bank Transfer,Germany
282555,295586,2023-09-28,942.16,PayPal,Jordan
282873,1019030,2022-01-02,2390.97,Cash,Netherlands Antilles
283120,822312,2022-01-30,1481.84,Credit Card,Finland
283843,67368,2022-04-12,607.25,Cash,Haiti
284316,212847,2023-08-25,537.01,Bank Transfer,Mongolia
284698,1186978,2023-05-12,3112.48,Bank Transfer,Armenia
284757,1704894,2024-01-18,606.0,Cash,Estonia
285506,52708,2022-06-14,2765.78,PayPal,Iran
286060,465397,2023-02-27,375.93,Cash,Bermuda
286069,1427749,2025-03-19,1343.09,Bank Transfer,Antarctica (the territory South of 60 deg S)
288243,206152,2024-06-19,1500.66,Cash,Lesotho
288302,822908,2025-01-26,2594.5,Credit Card,Tunisia
288367,1665665,2023-08-25,2431.91,Bank Transfer,Reunion
288862,1166869,2024-09-14,0.0,PayPal,Nepal
288938,154416,2022-09-17,2057.65,Bank Transfer,San Marino
289005,1484400,2025-07-06,1698.74,Cash,Slovakia (Slovak Republic)
289034,1580363,2022-04-25,2149.56,PayPal,China
289103,757997,2022-04-15,1427.15,Credit Card,French Polynesia
289415,242637,2024-03-02,1583.34,PayPal,Rwanda
289605,207151,2025-02-20,1532.21,Bank Transfer,United Kingdom
289611,927191,2024-07-23,2410.83,Bank Transfer,Barbados
290236,1040308,2022-08-22,501.16,Credit Card,Colombia
290704,1948503,2024-05-13,3975.41,Credit Card,Senegal
291217,1335979,2024-07-19,337.87,Credit Card,Burundi
291788,1676035,2024-02-16,1882.86,PayPal,South Africa
291803,886653,2022-05-18,3404.78,PayPal,Guam
292876,62420,2022-08-04,445.68,Bank Transfer,Israel
292889,1694632,2024-01-17,6415.62,PayPal,Latvia
293050,747503,2023-02-17,515.85,Cash,Netherlands
293569,879933,2025-05-19,3916.6,Bank Transfer,Oman
293696,1979276,2022-02-19,1139.22,Cash,Nauru
294397,494713,2021-12-05,3135.46,Cash,Cayman Islands
294403,252617,2024-06-09,769.76,Credit Card,Bosnia and Herzegovina
294789,963081,2024-02-23,1339.8,PayPal,Dominican Republic
295230,165746,2022-11-01,1149.52,Credit Card,Liechtenstein
295272,572268,2022-01-31,421.84,PayPal,Kazakhstan
295933,1311929,2023-08-14,2840.55,Cash,India
296029,500548,2024-02-21,0.0,PayPal,Macao
296294,1810020,2023-03-16,3402.69,Cash,Brazil
297620,1251308,2024-11-08,3915.17,Credit Card,Nauru
298254,1130226,2022-06-27,1377.9,Credit Card,South Georgia and the South Sandwich Islands
298271,1887259,2025-03-06,393.22,Bank Transfer,Belgium
298636,201701,2023-07-19,725.18,PayPal,Greece
299271,467358,2023-12-18,1859.92,Cash,Cote d'Ivoire
299392,1591061,2022-02-28,2439.77,Credit Card,Seychelles
299439,1005826,2021-09-16,2317.1,Credit Card,Montenegro
299461,675754,2022-06-29,0.0,PayPal,Zambia
299484,1682860,2025-01-06,915.34,PayPal,Guatemala
299504,1950722,2025-02-23,207.06,PayPal,Algeria
299961,1724106,2025-07-31,0.0,Bank Transfer,Guyana
299962,951003,2022-08-14,2486.58,Credit Card,Gambia
300468,528764,2021-09-12,3661.42,Cash,Spain
301035,672292,2022-11-09,1387.31,Credit Card,Dominica
301422,1235277,2024-02-19,0.0,PayPal,Sudan
301668,1524642,2023-12-11,1646.84,Cash,Qatar
302088,1384252,2025-01-14,0.0,Cash,Bermuda
302893,877800,2024-10-20,3460.65,Cash,Isle of Man
303042,204840,2022-12-07,4688.18,Cash,Central African Republic
303410,687775,2024-02-11,1737.24,Credit Card,El Salvador
303620,607059,2025-07-04,429.52,Credit Card,Luxembourg
304782,623493,2024-08-21,2558.52,PayPal,Bahamas
305110,122068,2022-12-19,1156.98,PayPal,Togo
305555,1036294,2024-01-25,899.66,PayPal,Egypt
306478,183224,2023-10-11,2100.69,Credit Card,Ecuador
306637,1101504,2023-03-06,1738.62,Bank Transfer,Zimbabwe
307309,1092412,2022-07-26,3719.2,Credit Card,Bahrain
307494,1578925,2023-04-03,0.0,Cash,Chad
307878,65125,2021-09-10,4288.42,Bank Transfer,Kiribati
308045,1384252,2022-01-15,648.38,Cash,Turks and Caicos Islands
308736,212300,2022-09-24,3522.85,Credit Card,San Marino
309126,338322,2022-05-14,22.68,PayPal,Egypt
309742,1027503,2022-04-28,155.17,Bank Transfer,Montenegro
309945,448855,2024-07-01,513.42,Credit Card,Netherlands Antilles
310579,694250,2025-01-30,2732.51,Bank Transfer,Maldives
311859,634951,2023-03-11,2785.73,Cash,Australia
313128,538403,2025-05-08,3579.54,Bank Transfer,Mozambique
313201,1833693,2024-05-16,3967.61,Credit Card,Swaziland
313701,649449,2021-10-29,954.9,Credit Card,Mauritius
313763,205295,2023-03-03,159.1,Credit Card,Syrian Arab Republic
314627,1312525,2024-05-27,2718.64,Cash,New Caledonia
314630,1007154,2023-04-27,796.63,Bank Transfer,France
314862,1226272,2024-11-10,2986.16,PayPal,Korea
315565,1455676,2023-09-15,3647.52,Cash,Angola
316164,958637,2023-06-10,1837.19,Bank Transfer,Botswana
317156,1602644,2021-12-23,4684.98,PayPal,Uruguay
317460,1233133,2024-05-31,1334.3,Bank Transfer,Korea
317649,951178,2025-02-03,1397.51,Cash,United States of America
317798,1881570,2025-02-24,440.64,Cash,Seychelles
318675,1054942,2023-04-03,3298.09,PayPal,Greenland
320442,977991,2022-05-23,2338.4,Credit Card,Congo
320747,1626769,2022-02-25,3923.85,Credit Card,Georgia
320868,1381412,2022-07-21,2486.34,Cash,Korea
321252,344772,2022-03-25,781.8,PayPal,Romania
322255,96523,2022-06-14,1192.04,Bank Transfer,Somalia
322412,1238172,2025-05-11,3146.16,Credit Card,Colombia
322692,512913,2025-05-14,2976.3,PayPal,Iceland
323159,1875544,2025-01-17,1971.33,PayPal,Cyprus
323236,1668035,2023-02-16,1701.52,Credit Card,Ukraine
323357,660348,2024-11-13,3203.63,Bank Transfer,Gambia
323440,1220787,2023-06-03,2391.75,Bank Transfer,Peru
324429,438605,2025-04-16,3713.05,Bank Transfer,Bahamas
325013,971153,2024-06-17,1904.16,Bank Transfer,South Africa
325405,1511848,2024-04-03,950.49,PayPal,New Zealand
326112,1411448,2023-04-16,4646.69,PayPal,Thailand
326148,255013,2021-09-27,1031.46,Credit Card,Moldova
327892,467722,2024-06-19,7619.8,Bank Transfer,Brazil
328665,1334664,2022-08-29,1468.84,Credit Card,Palestinian Territory
328829,875520,2022-11-10,3322.6,Cash,Jersey
328929,141706,2024-11-30,2883.99,Bank Transfer,Kyrgyz Republic
329025,552650,2023-08-14,3378.18,Credit Card,Montserrat
329088,1919989,2023-11-10,3184.45,Cash,Gibraltar
329130,500328,2022-04-03,1488.78,Bank Transfer,Swaziland
329350,315812,2023-07-08,2082.35,PayPal,Belize
329582,494714,2024-01-15,2731.3,PayPal,Sweden
330055,933350,2023-01-13,0.0,Credit Card,Ukraine
330222,842227,2022-08-30,2110.82,PayPal,Sri Lanka
330407,138611,2022-07-04,6154.66,PayPal,Norway
331209,524411,2025-07-31,878.94,Cash,San Marino
331950,1446721,2024-06-28,2974.54,Credit Card,Slovakia (Slovak Republic)
332819,1128181,2022-05-23,6542.01,PayPal,New Caledonia
332873,1328293,2024-01-22,5204.17,Bank Transfer,Antarctica (the territory South of 60 deg S)
333393,1339947,2022-04-29,367.87,Credit Card,Oman
334607,729046,2025-07-22,2885.63,Credit Card,Aruba
334927,727027,2022-04-30,1570.51,PayPal,Philippines
336796,40627,2024-02-04,2396.5,Bank Transfer,Morocco
336967,1705337,2022-06-17,2040.68,Credit Card,Sudan
337019,1794224,2024-09-28,4061.69,Cash,Sao Tome and Principe
337611,913043,2024-04-18,2455.34,Cash,Mauritania
337861,1100170,2023-10-27,293.44,PayPal,Christmas Island
338032,1222935,2021-12-26,2805.52,Credit Card,Guinea-Bissau
338220,508333,2023-08-18,1625.71,PayPal,Brazil
338875,1115811,2023-08-31,2951.71,Credit Card,Central African Republic
339844,75727,2021-11-23,6231.88,Bank Transfer,Martinique
340581,284825,2023-08-20,2640.88,PayPal,Tokelau
341085,1629699,2023-11-28,3229.08,Credit Card,Svalbard & Jan Mayen Islands
342103,649449,2023-07-21,1082.97,PayPal,Liberia
342472,1208673,2024-03-06,2977.17,Bank Transfer,Angola
342525,555337,2023-02-14,3484.34,Bank Transfer,Mauritania
342640,184650,2025-05-16,1785.97,Cash,Iraq
342772,1278130,2022-08-03,3731.84,PayPal,Mongolia
344452,1311909,2025-04-27,1630.16,PayPal,Saint Barthelemy
345665,501450,2021-11-13,0.0,Credit Card,Hungary
345973,227270,2025-01-28,739.3,PayPal,Seychelles
346253,1280392,2025-06-13,495.6,PayPal,Somalia
347217,202709,2024-05-17,486.92,Bank Transfer,Jersey
347562,1927920,2025-08-12,1037.55,PayPal,Jordan
347679,1921659,2022-01-16,522.25,Credit Card,Panama
348723,697478,2022-05-14,235.53,Bank Transfer,Uzbekistan
348889,622691,2023-05-10,3028.06,Credit Card,Azerbaijan
349159,919197,2022-12-12,2839.72,Bank Transfer,El Salvador
349263,734566,2025-08-02,1235.98,Cash,Guinea
349634,1293450,2022-03-17,911.75,Cash,Niger
349914,1603205,2022-05-09,574.41,Credit Card,Maldives
350192,1763852,2025-05-21,719.58,Bank Transfer,Paraguay
350202,878133,2022-09-01,392.25,Cash,Malta
350998,1038451,2024-09-19,2242.76,Cash,Falkland Islands (Malvinas)
351922,20773,2023-05-31,2005.0,Cash,Sao Tome and Principe
351937,967869,2023-04-19,1633.21,Bank Transfer,Israel
352150,559210,2023-10-21,4639.62,Credit Card,Denmark
352218,712056,2023-08-31,1955.66,Cash,Fiji
352438,1821417,2023-07-18,191.84,Bank Transfer,North Macedonia
352453,498377,2024-08-21,1274.55,PayPal,Lebanon
352679,286011,2022-10-23,1697.15,Credit Card,Turkey
353223,1593051,2024-11-16,655.44,Cash,Heard Island and McDonald Islands
353707,960504,2023-12-07,1065.6,PayPal,Saint Kitts and Nevis
354385,1770293,2023-10-15,389.27,Bank Transfer,Mali
354402,247993,2023-05-17,6915.56,PayPal,Cambodia
354435,1584231,2025-03-30,2252.84,Bank Transfer,Dominica
