stock_id,product_id,quantity_change,movement_type,change_date
739,12937,329,IN,2022-11-23
740,6675,449,IN,2022-03-24
741,6675,190,IN,2024-10-15
742,6675,-14,OUT,2024-11-25
743,13578,217,IN,2024-03-17
744,13578,-62,OUT,2021-07-16
745,13578,426,IN,2024-04-13
746,2467,-12,OUT,2021-12-10
747,2467,492,IN,2023-01-18
748,2467,285,IN,2024-01-05
749,2467,-10,OUT,2024-05-05
750,2467,-16,OUT,2021-08-07
751,5661,-76,OUT,2023-07-11
752,5661,-35,OUT,2025-11-22
753,465,-35,OUT,2021-08-24
754,465,-100,OUT,2021-07-01
755,10676,-27,OUT,2025-07-21
756,10676,226,IN,2023-03-12
757,10676,276,IN,2021-01-13
758,10676,-16,OUT,2022-04-26
759,8556,-67,OUT,2023-09-07
760,236,-30,OUT,2023-05-02
761,14616,-29,OUT,2024-12-26
762,14616,320,IN,2021-11-10
763,3289,-74,OUT,2021-03-30
764,16125,-96,OUT,2023-11-25
765,16125,-100,OUT,2024-07-18
766,14083,-11,OUT,2023-11-15
767,9165,204,IN,2025-01-06
768,9165,-36,OUT,2023-12-27
769,9165,-80,OUT,2025-01-20
770,4614,474,IN,2024-12-12
771,4614,26,IN,2024-12-05
772,4614,368,IN,2023-08-19
773,4614,-100,OUT,2025-08-24
774,4614,-46,OUT,2023-11-20
775,15506,-10,OUT,2025-07-23
776,15506,86,IN,2021-06-24
777,5403,-65,OUT,2024-05-04
778,5403,-53,OUT,2025-03-28
779,2936,138,IN,2024-03-14
780,2936,-20,ADJUSTMENT,2025-03-04
781,2936,-93,OUT,2021-02-17
782,2936,-65,OUT,2025-08-13
783,2936,13,IN,2022-02-28
784,3911,20,ADJUSTMENT,2023-05-14
785,1055,-78,OUT,2021-05-07
786,14183,-52,OUT,2023-03-10
787,14183,5,ADJUSTMENT,2022-12-01
788,14183,-83,OUT,2021-04-24
789,14183,-47,OUT,2023-04-09
790,14183,-33,OUT,2022-11-02
791,9376,274,IN,2025-07-04
792,9376,37,ADJUSTMENT,2021-04-16
793,9376,-35,OUT,2021-11-11
794,3927,-4,ADJUSTMENT,2023-03-25
795,3927,194,IN,2021-07-13
796,3927,-61,OUT,2025-11-02
797,3927,-21,OUT,2023-09-30
798,3927,139,IN,2025-07-02
799,9818,-11,OUT,2022-08-02
800,9818,481,IN,2021-10-26
801,9818,492,IN,2025-02-12
802,9050,438,IN,2024-04-28
803,9050,-20,OUT,2023-09-21
804,9050,419,IN,2023-04-03
805,12829,63,IN,2023-04-19
806,12829,-61,OUT,2023-12-30
807,12829,191,IN,2022-11-06
808,12829,-54,OUT,2021-01-12
809,8441,-71,OUT,2024-06-13
810,8441,208,IN,2022-03-13
811,8441,-2,OUT,2021-11-09
812,7815,27,IN,2023-11-22
813,7815,270,IN,2022-07-27
814,7815,-3,ADJUSTMENT,2024-08-30
815,7815,-99,OUT,2025-06-13
816,7815,-52,OUT,2022-07-07
817,14726,-75,OUT,2023-05-27
818,14726,498,IN,2023-12-30
819,14726,12,ADJUSTMENT,2024-08-01
820,933,-61,OUT,2024-05-05
821,1946,-83,OUT,2021-12-31
822,1946,187,IN,2021-08-20
823,1946,-93,OUT,2021-02-10
824,1946,-48,OUT,2023-11-03
825,1946,41,IN,2022-11-13
826,19641,191,IN,2023-10-31
827,5389,243,IN,2024-03-30
828,6842,199,IN,2021-08-24
829,13199,-28,OUT,2023-11-15
830,13199,309,IN,2021-08-25
831,13199,-4,ADJUSTMENT,2024-01-11
832,16986,41,IN,2025-05-02
833,16986,312,IN,2021-07-15
834,16986,-33,OUT,2021-07-24
835,16986,-14,OUT,2025-04-21
836,16986,-77,OUT,2023-08-11
837,9068,-86,OUT,2021-12-15
838,9068,-87,OUT,2023-03-17
839,9068,-10,ADJUSTMENT,2024-02-21
840,9068,425,IN,2021-03-07
841,9068,-3,OUT,2025-03-16
842,7024,137,IN,2025-10-14
843,7024,-23,OUT,2023-02-24
844,7024,430,IN,2025-01-22
845,7024,100,IN,2024-01-02
846,7024,-24,OUT,2025-04-26
847,14833,-48,OUT,2023-04-05
848,14833,-89,OUT,2022-11-07
849,11054,-38,OUT,2024-10-15
850,11054,-96,OUT,2021-10-10
851,11054,365,IN,2024-09-06
852,11054,465,IN,2025-05-12
853,11556,-44,OUT,2023-11-28
854,11556,16,IN,2024-08-07
855,11556,-71,OUT,2024-09-16
856,11556,-12,OUT,2023-04-13
857,2346,-71,OUT,2024-10-05
858,2346,-9,OUT,2023-05-02
859,2346,464,IN,2024-08-27
860,2346,-40,ADJUSTMENT,2023-06-07
861,2346,34,ADJUSTMENT,2022-02-06
862,16891,-26,OUT,2021-07-28
863,16891,-32,OUT,2025-03-05
864,16891,457,IN,2024-09-10
865,16891,-65,OUT,2023-04-04
866,16891,-31,OUT,2024-07-01
867,11365,-89,OUT,2021-04-15
868,11365,105,IN,2022-12-18
869,11365,-84,OUT,2021-09-07
870,11365,-44,OUT,2021-12-24
871,5587,23,IN,2023-05-05
872,5587,-47,OUT,2023-05-13
873,5587,-90,OUT,2023-01-26
874,5587,-40,OUT,2025-08-05
875,5587,-15,OUT,2022-10-02
876,16736,17,ADJUSTMENT,2023-10-04
877,16736,196,IN,2021-08-08
878,16736,-66,OUT,2022-12-13
879,7649,-13,ADJUSTMENT,2022-11-21
880,7649,-2,OUT,2021-11-12
881,7649,-37,ADJUSTMENT,2022-05-19
882,18475,-20,OUT,2021-04-23
883,18475,225,IN,2022-03-23
884,18475,462,IN,2022-05-03
885,7716,-24,OUT,2024-02-06
886,7716,-88,OUT,2022-03-11
887,13676,317,IN,2022-06-09
888,13676,236,IN,2022-04-27
889,13676,-10,OUT,2023-08-03
890,5396,276,IN,2023-10-01
891,5396,-71,OUT,2023-02-25
892,5396,-72,OUT,2022-11-03
893,5396,-35,OUT,2022-02-04
894,5396,412,IN,2021-08-15
895,6853,284,IN,2024-04-28
896,6853,44,IN,2021-04-27
897,6853,379,IN,2023-05-23
898,6853,-95,OUT,2023-09-29
899,9098,-31,OUT,2024-03-28
900,9098,-95,OUT,2024-03-03
901,9098,-95,OUT,2021-03-18
902,13604,186,IN,2021-04-10
903,13604,131,IN,2025-01-30
904,13604,197,IN,2025-03-03
905,13604,-74,OUT,2024-06-30
906,13604,-84,OUT,2023-10-22
907,3429,217,IN,2021-09-19
908,3429,-9,OUT,2022-11-07
909,3429,-28,OUT,2025-04-20
910,3429,-65,OUT,2023-10-29
911,12678,353,IN,2021-08-10
912,12678,43,ADJUSTMENT,2023-04-21
913,8000,-15,ADJUSTMENT,2021-06-20
914,6669,-66,OUT,2025-06-12
915,6669,378,IN,2022-05-20
916,6669,380,IN,2023-09-28
917,6669,-31,OUT,2025-07-09
918,1007,22,ADJUSTMENT,2025-05-06
919,1575,-22,OUT,2025-01-13
920,1575,-35,ADJUSTMENT,2023-10-29
921,1575,438,IN,2021-06-26
922,1575,-5,OUT,2023-11-07
923,2241,-47,OUT,2025-07-15
924,2241,52,IN,2023-12-07
925,2241,7,ADJUSTMENT,2024-02-07
926,2241,-23,ADJUSTMENT,2023-11-30
927,2241,284,IN,2022-08-09
928,1891,-18,OUT,2025-04-17
929,1891,-52,OUT,2023-07-16
930,1891,-6,OUT,2022-03-21
931,1891,186,IN,2023-11-17
932,1047,-6,OUT,2024-08-10
933,1047,109,IN,2021-11-29
934,1047,263,IN,2022-12-13
935,1047,-62,OUT,2024-09-22
936,1047,289,IN,2025-10-20
937,19573,-51,OUT,2024-05-15
938,19573,-6,OUT,2022-09-19
939,19573,422,IN,2021-03-23
940,19573,153,IN,2025-05-25
941,19573,277,IN,2024-06-08
942,3071,122,IN,2025-01-03
943,3143,-91,OUT,2021-09-24
944,3143,-16,ADJUSTMENT,2021-03-04
945,3143,142,IN,2024-08-20
946,3143,15,ADJUSTMENT,2023-09-17
947,10869,-65,OUT,2022-10-28
948,10869,-20,OUT,2023-12-10
949,10869,43,ADJUSTMENT,2024-11-06
950,10869,464,IN,2023-06-09
951,10869,-88,OUT,2021-08-24
952,5955,-40,ADJUSTMENT,2023-06-03
953,5955,-72,OUT,2024-11-30
954,5955,-12,OUT,2023-01-16
955,4580,-42,OUT,2021-07-25
956,4580,46,IN,2024-07-24
957,4580,394,IN,2022-07-10
958,4580,-31,ADJUSTMENT,2023-01-08
959,4580,-55,OUT,2022-07-24
960,8627,47,IN,2023-09-21
961,12662,298,IN,2021-10-05
962,12662,61,IN,2024-07-16
963,12662,-75,OUT,2023-01-04
964,12662,65,IN,2022-07-31
965,12662,-31,ADJUSTMENT,2025-07-29
966,12665,-44,OUT,2024-07-17
967,14964,413,IN,2023-06-30
968,14964,-53,OUT,2025-09-07
969,14964,-40,OUT,2024-11-11
970,14964,237,IN,2021-09-24
971,14964,95,IN,2024-12-13
972,10319,408,IN,2025-08-09
973,10319,-91,OUT,2023-01-29
974,14258,-20,OUT,2024-12-31
975,14258,-66,OUT,2022-10-18
976,14258,-63,OUT,2021-07-30
977,14258,182,IN,2023-08-19
978,10657,36,IN,2024-07-31
979,10657,211,IN,2024-01-30
980,10657,399,IN,2024-06-16
981,10657,-97,OUT,2024-12-13
982,10657,321,IN,2025-06-08
983,19775,65,IN,2023-03-01
984,19775,-23,OUT,2021-05-27
985,19775,-50,OUT,2023-07-16
986,19422,-11,OUT,2023-09-18
987,19422,490,IN,2025-06-02
988,19422,-46,ADJUSTMENT,2025-09-22
989,19422,-49,OUT,2021-09-04
990,19422,-64,OUT,2024-01-04
991,3216,-40,OUT,2022-06-07
992,3216,444,IN,2021-06-28
993,3216,-83,OUT,2023-09-14
994,3216,-5,OUT,2022-03-26
995,3216,209,IN,2025-01-29
996,12004,-32,OUT,2025-07-26
997,12004,-14,OUT,2022-11-12
998,12004,-33,OUT,2022-02-21
999,12004,-6,OUT,2021-08-22
1000,12004,42,IN,2022-05-15
1001,2860,11,ADJUSTMENT,2022-08-08
1002,2860,76,IN,2023-10-07
1003,2860,308,IN,2024-05-30
1004,349,164,IN,2024-12-11
1005,349,126,IN,2024-04-21
1006,2518,-3,OUT,2021-08-27
1007,2518,483,IN,2024-10-14
1008,2518,-2,OUT,2023-07-16
1009,2518,281,IN,2023-10-22
1010,2518,323,IN,2022-01-03
1011,1584,-58,OUT,2024-12-19
1012,1584,-51,OUT,2021-12-20
1013,1584,-97,OUT,2024-12-28
1014,1584,47,ADJUSTMENT,2022-10-12
1015,18941,-81,OUT,2024-06-10
1016,7101,382,IN,2024-10-26
1017,7101,-11,ADJUSTMENT,2022-12-29
1018,7101,433,IN,2024-04-09
1019,8042,-81,OUT,2024-04-10
1020,8042,106,IN,2021-01-16
1021,8042,-35,OUT,2024-09-01
1022,8042,106,IN,2025-10-24
1023,8042,-70,OUT,2023-05-03
1024,12220,-65,OUT,2022-09-24
1025,12220,-74,OUT,2022-12-02
1026,12220,211,IN,2022-11-26
1027,12220,-49,OUT,2021-08-13
1028,12220,436,IN,2025-04-01
1029,12081,-35,OUT,2024-08-23
1030,12081,425,IN,2025-07-29
1031,5478,-3,OUT,2022-11-21
1032,5478,-27,ADJUSTMENT,2023-01-01
1033,5478,-76,OUT,2023-08-21
1034,5478,-69,OUT,2025-06-18
1035,17060,13,ADJUSTMENT,2021-05-21
1036,17060,13,IN,2023-05-06
1037,17060,-94,OUT,2023-12-20
1038,17060,-48,OUT,2023-08-11
1039,6269,455,IN,2023-06-17
1040,6269,-27,OUT,2024-07-11
1041,6269,105,IN,2025-10-13
1042,6269,-7,OUT,2023-12-02
1043,14317,254,IN,2025-10-06
1044,14317,239,IN,2021-07-31
1045,18420,90,IN,2022-11-03
1046,3896,-50,OUT,2022-12-04
1047,3896,-29,OUT,2024-02-24
1048,17282,355,IN,2022-02-05
1049,17282,-41,ADJUSTMENT,2025-06-20
1050,17282,-99,OUT,2024-11-01
1051,17282,466,IN,2024-12-29
1052,8988,140,IN,2025-01-20
1053,8410,289,IN,2022-07-14
1054,8410,429,IN,2025-03-10
1055,8410,-32,ADJUSTMENT,2025-05-15
1056,8410,-27,OUT,2021-05-11
1057,4826,-7,OUT,2021-08-10
1058,4826,383,IN,2022-01-10
1059,4204,238,IN,2022-04-28
1060,4204,-22,ADJUSTMENT,2024-03-03
1061,4204,-69,OUT,2023-01-23
1062,4204,493,IN,2023-06-19
1063,19559,134,IN,2022-12-17
1064,19559,397,IN,2025-09-03
1065,19559,-80,OUT,2024-06-03
1066,1524,204,IN,2023-08-08
1067,1524,-5,OUT,2021-08-29
1068,14443,336,IN,2025-04-26
1069,14443,-39,OUT,2022-03-18
1070,14443,-48,OUT,2024-11-14
1071,14443,-15,OUT,2025-03-27
1072,14443,90,IN,2023-10-15
1073,2720,-27,OUT,2024-07-19
1074,2720,-56,OUT,2024-10-30
1075,2720,-10,OUT,2022-07-13
1076,2720,-28,OUT,2023-09-16
1077,15699,267,IN,2022-11-26
1078,6824,62,IN,2025-08-28
1079,6824,-29,OUT,2023-12-20
1080,6824,-22,ADJUSTMENT,2024-12-22
1081,3349,452,IN,2025-08-11
1082,3349,194,IN,2024-11-16
1083,3349,-92,OUT,2025-04-01
1084,3349,-70,OUT,2024-02-04
1085,18036,480,IN,2023-08-13
1086,18036,-41,OUT,2021-02-21
1087,18036,30,ADJUSTMENT,2024-05-01
1088,10836,-86,OUT,2025-05-06
1089,10836,-80,OUT,2024-01-22
1090,10836,-78,OUT,2021-01-16
1091,10836,-8,OUT,2021-06-07
1092,6597,62,IN,2024-03-16
1093,17479,-47,OUT,2021-12-17
1094,17479,-72,OUT,2024-04-17
1095,17479,445,IN,2021-03-31
1096,17680,15,IN,2023-06-16
1097,17680,-88,OUT,2021-03-24
1098,17680,-62,OUT,2023-10-09
1099,17680,-71,OUT,2021-03-29
1100,17680,-64,OUT,2022-09-01
1101,1309,-36,OUT,2023-08-19
1102,1309,-31,OUT,2023-07-01
1103,1309,292,IN,2022-05-06
1104,18686,117,IN,2025-03-25
1105,7750,-30,OUT,2024-02-17
1106,4031,-37,ADJUSTMENT,2023-05-29
1107,4031,88,IN,2021-10-28
1108,4031,-35,OUT,2024-09-26
1109,4031,420,IN,2021-06-30
1110,19866,-86,OUT,2022-01-10
1111,19866,-57,OUT,2021-05-30
1112,19866,-98,OUT,2022-12-30
1113,19866,-85,OUT,2021-06-12
1114,2042,-22,OUT,2022-12-27
1115,2042,-12,OUT,2021-11-08
1116,2042,377,IN,2024-10-21
1117,2042,-7,OUT,2023-11-06
1118,2042,328,IN,2022-02-02
1119,11601,5,ADJUSTMENT,2021-10-23
1120,11601,455,IN,2022-05-30
1121,19257,426,IN,2021-03-11
1122,19257,-14,OUT,2025-08-09
1123,10582,96,IN,2023-01-12
1124,10582,-37,OUT,2024-11-16
1125,10582,255,IN,2022-05-05
1126,10582,-99,OUT,2022-04-01
1127,5024,466,IN,2021-03-24
1128,5024,-21,OUT,2025-02-12
1129,9325,457,IN,2025-04-09
1130,9325,37,ADJUSTMENT,2024-04-02
1131,9325,218,IN,2021-02-08
1132,9325,446,IN,2025-08-05
1133,9325,334,IN,2022-10-02
1134,19617,-38,OUT,2023-10-17
1135,8594,39,ADJUSTMENT,2021-08-11
1136,8594,83,IN,2023-06-30
1137,8594,263,IN,2024-02-17
1138,8594,-53,OUT,2024-01-12
1139,12021,-70,OUT,2021-09-03
1140,12021,-35,ADJUSTMENT,2023-06-08
1141,12021,35,IN,2021-09-15
1142,12021,-11,ADJUSTMENT,2025-06-20
1143,2677,270,IN,2024-03-10
1144,2677,-49,OUT,2022-11-12
1145,2677,212,IN,2024-09-01
1146,2677,-52,OUT,2022-03-17
1147,2677,94,IN,2025-01-02
1148,19410,-60,OUT,2025-03-31
1149,19410,-59,OUT,2024-07-24
1150,19410,416,IN,2024-02-15
1151,19410,-87,OUT,2025-02-27
1152,19410,-98,OUT,2022-02-11
1153,12545,-32,OUT,2024-02-18
1154,19268,-58,OUT,2024-03-10
1155,19268,463,IN,2023-09-27
1156,19268,216,IN,2025-02-15
1157,19268,-18,OUT,2021-11-22
1158,14061,148,IN,2022-09-10
1159,14061,421,IN,2024-08-24
1160,534,-85,OUT,2022-02-05
1161,534,-86,OUT,2024-06-16
1162,4646,299,IN,2021-07-30
1163,4646,-50,OUT,2025-11-16
1164,17770,110,IN,2021-01-07
1165,17770,157,IN,2021-07-08
1166,17770,366,IN,2024-06-25
1167,17770,-35,OUT,2024-04-21
1168,17770,-89,OUT,2024-04-18
1169,110,-40,OUT,2023-07-16
1170,110,381,IN,2025-10-04
1171,110,-48,OUT,2025-03-12
1172,1908,-37,OUT,2025-04-14
1173,1908,-82,OUT,2023-05-23
1174,1908,297,IN,2022-05-27
1175,1908,-94,OUT,2021-02-09
1176,5473,-65,OUT,2024-05-13
1177,5473,-71,OUT,2021-06-16
1178,5473,36,IN,2024-09-22
1179,5473,160,IN,2021-05-01
1180,5473,-28,OUT,2024-09-14
1181,19818,-88,OUT,2021-12-02
1182,19818,-99,OUT,2022-08-01
1183,19818,-7,OUT,2023-12-27
1184,448,-73,OUT,2022-11-28
1185,448,-10,ADJUSTMENT,2021-07-05
1186,448,396,IN,2024-05-14
1187,2516,-82,OUT,2024-11-05
1188,2516,61,IN,2023-02-15
1189,2516,44,ADJUSTMENT,2022-10-27
1190,5230,-6,OUT,2022-10-27
1191,5230,239,IN,2021-06-12
1192,5230,-76,OUT,2023-08-02
1193,5230,-95,OUT,2025-06-25
1194,5230,26,ADJUSTMENT,2023-10-15
1195,13716,-88,OUT,2025-03-28
1196,13716,165,IN,2024-01-29
1197,13716,145,IN,2025-06-06
1198,13716,-76,OUT,2023-02-03
1199,15652,353,IN,2025-10-27
1200,15652,89,IN,2025-09-23
1201,15652,484,IN,2022-11-20
1202,15652,241,IN,2021-10-13
1203,5687,341,IN,2024-10-15
1204,9145,-96,OUT,2024-06-28
1205,7524,203,IN,2021-11-05
1206,2034,413,IN,2023-03-08
1207,2034,176,IN,2025-02-06
1208,2034,-6,OUT,2023-01-13
1209,2034,-49,OUT,2021-11-12
1210,18877,-51,OUT,2023-01-28
1211,18877,481,IN,2021-08-04
1212,18877,-7,OUT,2021-08-12
1213,15119,-61,OUT,2023-12-26
1214,16270,-14,OUT,2023-09-05
1215,16270,-31,OUT,2024-09-19
1216,18608,-5,OUT,2023-03-23
1217,18608,-18,OUT,2022-06-25
1218,18608,-90,OUT,2023-01-11
1219,18608,414,IN,2024-08-25
1220,18608,325,IN,2023-07-03
1221,11401,387,IN,2024-01-24
1222,11401,-32,OUT,2021-10-07
1223,18732,15,ADJUSTMENT,2023-08-29
1224,18732,87,IN,2024-08-27
1225,17600,-4,OUT,2021-02-16
1226,17600,249,IN,2022-09-13
1227,17600,275,IN,2021-10-20
1228,17600,-39,OUT,2024-09-22
1229,17600,177,IN,2021-03-18
1230,15168,114,IN,2024-03-05
1231,15168,462,IN,2022-01-25
1232,15168,-6,OUT,2021-02-14
1233,2379,175,IN,2024-10-19
1234,2379,-70,OUT,2023-08-09
1235,2379,-7,OUT,2022-07-27
1236,2379,171,IN,2023-08-28
1237,2379,77,IN,2024-07-01
1238,14844,115,IN,2021-10-30
1239,14844,376,IN,2025-09-05
1240,14844,-54,OUT,2024-08-04
1241,14844,-73,OUT,2022-01-10
1242,14844,-28,OUT,2021-04-15
1243,18039,440,IN,2024-06-21
1244,18039,-58,OUT,2021-03-06
1245,18039,-24,ADJUSTMENT,2022-08-01
1246,18039,-98,OUT,2023-05-07
1247,9998,167,IN,2024-08-24
1248,9998,-1,OUT,2024-08-01
1249,9998,353,IN,2024-04-26
1250,9998,-76,OUT,2024-04-25
1251,894,-58,OUT,2025-06-19
1252,894,-63,OUT,2021-04-28
1253,2186,107,IN,2025-02-18
1254,2186,211,IN,2025-06-12
1255,2186,-8,OUT,2022-08-20
1256,2186,-12,ADJUSTMENT,2025-09-20
1257,2186,158,IN,2023-04-01
1258,1523,-15,OUT,2024-07-20
1259,1523,237,IN,2025-07-10
1260,1523,-53,OUT,2021-11-07
1261,1523,103,IN,2025-05-21
1262,18650,-20,OUT,2024-03-18
1263,18650,-12,OUT,2022-03-10
1264,18650,-24,OUT,2021-04-01
1265,11492,-19,OUT,2025-01-26
1266,11492,-46,OUT,2023-09-11
1267,5071,219,IN,2021-12-29
1268,5071,161,IN,2023-12-24
1269,5071,172,IN,2025-05-25
1270,17909,-73,OUT,2022-03-17
1271,17909,66,IN,2021-07-16
1272,9160,-69,OUT,2025-04-26
1273,9160,447,IN,2022-09-05
1274,9160,40,IN,2025-02-15
1275,9160,-46,OUT,2022-06-26
1276,5997,-18,OUT,2025-07-29
1277,5997,290,IN,2023-06-01
1278,5997,-7,OUT,2024-11-09
1279,5997,183,IN,2023-03-30
1280,5997,146,IN,2022-03-10
1281,13261,-86,OUT,2021-07-30
1282,13261,272,IN,2024-04-28
1283,13261,17,IN,2025-01-12
1284,13261,161,IN,2023-04-07
1285,6806,180,IN,2021-09-19
1286,6806,453,IN,2021-07-03
1287,19974,445,IN,2024-05-16
1288,15456,-8,OUT,2023-07-30
1289,15456,-45,OUT,2025-09-23
1290,15456,-94,OUT,2021-10-30
1291,15456,10,ADJUSTMENT,2023-02-06
1292,15456,120,IN,2025-06-28
1293,4973,-58,OUT,2022-02-04
1294,4973,-76,OUT,2022-09-18
1295,4973,72,IN,2021-11-03
1296,10060,-69,OUT,2024-11-09
1297,10060,-44,OUT,2022-01-14
1298,10060,25,ADJUSTMENT,2023-03-10
1299,10060,-82,OUT,2022-04-19
1300,10060,324,IN,2022-06-22
1301,7086,-55,OUT,2024-04-15
1302,7086,-62,OUT,2021-04-12
1303,7086,-92,OUT,2022-01-08
1304,7086,-59,OUT,2024-06-30
1305,14226,-31,OUT,2022-02-25
1306,19929,-11,OUT,2025-01-03
1307,19929,254,IN,2024-10-20
1308,7220,297,IN,2022-04-14
1309,7220,-68,OUT,2023-05-07
1310,7220,-45,OUT,2022-12-14
1311,12238,-97,OUT,2021-08-23
1312,12238,-42,OUT,2022-09-06
1313,12238,216,IN,2024-08-11
1314,12238,85,IN,2021-10-12
1315,12238,-59,OUT,2022-12-02
1316,10722,-79,OUT,2025-07-10
1317,10722,-52,OUT,2024-02-24
1318,1249,-9,OUT,2021-04-07
1319,1249,-7,ADJUSTMENT,2023-03-27
1320,1249,-76,OUT,2023-12-14
1321,1249,311,IN,2025-02-21
1322,1249,-55,OUT,2025-03-15
1323,16684,-57,OUT,2025-05-06
1324,16684,232,IN,2023-11-25
1325,16684,-69,OUT,2024-06-03
1326,16684,420,IN,2024-07-20
1327,16684,76,IN,2023-08-14
1328,1114,148,IN,2021-02-03
1329,1114,-48,OUT,2023-01-05
1330,1114,-70,OUT,2024-07-21
1331,1114,144,IN,2024-01-31
1332,12301,212,IN,2025-06-28
1333,12301,316,IN,2024-06-22
1334,12301,154,IN,2022-09-29
1335,5162,-17,OUT,2023-12-25
1336,5162,-62,OUT,2021-01-14
1337,5162,-95,OUT,2023-04-07
1338,928,-68,OUT,2021-09-13
1339,928,56,IN,2021-07-25
1340,928,-41,OUT,2024-02-22
1341,928,-43,OUT,2022-03-25
1342,928,-78,OUT,2024-07-23
1343,1183,-48,OUT,2023-06-17
1344,1183,-96,OUT,2023-03-03
1345,8330,-77,OUT,2022-12-08
1346,8330,-17,OUT,2022-10-16
1347,8330,-28,OUT,2021-05-04
1348,6377,474,IN,2021-03-14
1349,6377,363,IN,2024-01-26
1350,6377,-47,ADJUSTMENT,2025-04-28
1351,6377,-35,OUT,2021-08-14
1352,6377,343,IN,2025-03-14
1353,11506,326,IN,2021-07-03
1354,4846,81,IN,2023-12-15
1355,1930,-81,OUT,2021-10-19
1356,7361,-79,OUT,2024-11-04
1357,7361,-84,OUT,2025-02-02
1358,7361,241,IN,2022-06-06
1359,7361,409,IN,2021-11-27
1360,7361,1,ADJUSTMENT,2025-05-24
1361,3856,28,IN,2023-10-18
1362,3856,480,IN,2024-01-22
1363,3856,332,IN,2021-06-29
1364,3856,-30,OUT,2022-06-07
1365,3856,196,IN,2022-10-06
1366,3247,-2,OUT,2023-05-02
1367,3247,-81,OUT,2023-10-10
1368,3247,-47,OUT,2022-09-29
1369,9548,-22,OUT,2024-04-26
1370,10244,-99,OUT,2023-09-25
1371,10244,-14,OUT,2021-06-15
1372,10244,-55,OUT,2021-10-22
1373,10244,181,IN,2023-10-25
1374,10244,-30,OUT,2021-06-20
1375,19645,30,IN,2024-09-13
1376,19645,-95,OUT,2022-05-25
1377,19645,78,IN,2022-03-08
1378,7256,374,IN,2022-10-26
1379,7256,102,IN,2021-10-31
1380,7256,332,IN,2024-10-12
1381,3238,264,IN,2025-08-15
1382,12737,-31,OUT,2024-05-02
1383,12737,317,IN,2021-04-17
1384,12737,44,ADJUSTMENT,2025-05-02
1385,4664,-34,ADJUSTMENT,2023-11-16
1386,9359,-100,OUT,2021-07-21
1387,9359,-64,OUT,2021-10-15
1388,9359,-34,OUT,2024-12-11
1389,7780,265,IN,2023-09-24
1390,7780,-90,OUT,2024-07-10
1391,7780,-84,OUT,2023-01-19
1392,8123,-71,OUT,2025-08-30
1393,8123,-76,OUT,2025-11-25
1394,9149,-21,OUT,2023-04-07
1395,13717,421,IN,2022-10-13
1396,13717,131,IN,2024-01-17
1397,13717,50,IN,2024-04-26
1398,13717,-66,OUT,2024-01-28
1399,13717,153,IN,2024-03-29
1400,15388,-84,OUT,2021-05-18
1401,13753,-50,ADJUSTMENT,2024-08-23
1402,13753,499,IN,2023-02-06
1403,13753,-74,OUT,2025-01-18
1404,13753,-2,OUT,2025-05-16
1405,17814,148,IN,2022-04-04
1406,17814,35,ADJUSTMENT,2022-06-16
1407,17814,30,ADJUSTMENT,2025-02-13
1408,17814,-19,OUT,2021-06-27
1409,64,-28,OUT,2024-02-13
1410,64,-15,OUT,2022-08-04
1411,64,14,IN,2022-12-25
1412,64,-91,OUT,2022-09-27
1413,14907,153,IN,2022-07-04
1414,14907,-98,OUT,2021-11-13
1415,12252,-44,OUT,2024-04-04
1416,12252,-19,OUT,2024-12-14
1417,12252,489,IN,2024-10-21
1418,12252,-99,OUT,2022-08-10
1419,12252,38,ADJUSTMENT,2021-04-17
1420,8446,88,IN,2024-09-20
1421,8446,-69,OUT,2024-12-27
1422,8446,-30,OUT,2021-12-27
1423,8446,-74,OUT,2021-07-04
1424,8446,474,IN,2023-09-07
1425,216,263,IN,2021-10-03
1426,216,138,IN,2021-08-12
1427,216,-15,ADJUSTMENT,2025-04-06
1428,216,123,IN,2022-01-21
1429,216,247,IN,2023-11-29
1430,2237,-95,OUT,2025-06-04
1431,2237,417,IN,2024-07-02
1432,2237,177,IN,2021-01-17
1433,2237,-85,OUT,2024-04-19
1434,2237,-48,OUT,2023-12-21
1435,5177,188,IN,2023-09-28
1436,5177,-16,ADJUSTMENT,2025-05-26
1437,5177,-99,OUT,2023-02-01
1438,10768,10,ADJUSTMENT,2023-05-06
1439,10768,20,IN,2025-04-06
1440,10768,-97,OUT,2024-12-08
1441,10768,227,IN,2022-06-09
1442,10768,-4,OUT,2021-08-21
1443,4052,350,IN,2021-10-08
1444,4052,-93,OUT,2023-07-17
1445,4052,404,IN,2024-08-20
1446,4052,182,IN,2025-11-15
1447,7595,32,IN,2025-04-07
1448,7595,496,IN,2021-08-15
1449,7595,12,ADJUSTMENT,2022-11-04
1450,18292,15,ADJUSTMENT,2025-09-12
1451,18292,342,IN,2021-11-09
1452,18292,200,IN,2025-08-30
1453,18292,-88,OUT,2023-10-23
1454,8941,91,IN,2023-03-18
1455,8941,-75,OUT,2021-06-24
1456,8941,324,IN,2023-06-03
1457,8941,94,IN,2022-04-23
1458,9854,-21,OUT,2023-02-05
1459,9854,278,IN,2023-06-09
1460,9854,458,IN,2023-07-16
1461,9854,332,IN,2024-07-05
1462,7974,-93,OUT,2021-09-11
