shipping_id,customer_address_id,shipping_status,shipping_cost
1009,5507,Delivered,31.15
1010,5508,Delivered,49.44
1011,3066,Shipped,33.22
1012,4403,In Transit,42.2
1013,5509,Delivered,16.86
1014,5510,Delivered,23.5
1015,5511,Cancelled,43.76
1016,2379,Delivered,35.84
1017,2295,Delivered,11.79
1018,5512,Shipped,35.66
1019,5388,Delivered,47.1
1020,1805,Delivered,32.12
1021,3281,Processing,20.02
1022,5513,Delivered,44.53
1023,5514,Delivered,11.96
1024,3889,Delivered,40.51
1025,2352,Delivered,22.41
1026,5443,Delivered,39.31
1027,5515,Delivered,11.02
1028,4179,Delivered,34.2
1029,5516,Delivered,46.19
1030,4116,Cancelled,39.22
1031,675,Shipped,6.65
1032,230,Shipped,25.46
1033,5517,Shipped,26.65
1034,1128,Delivered,29.97
1035,1635,In Transit,32.3
1036,5263,Delivered,17.37
1037,5106,Delivered,34.82
1038,754,Delivered,34.76
1039,5518,Pending,25.44
1040,2302,Pending,37.12
1041,5176,Delivered,27.09
1042,2147,Delivered,32.64
1043,2714,Delivered,40.23
1044,874,Shipped,49.84
1045,5262,Delivered,20.94
1046,1361,Delivered,41.02
1047,1136,Delivered,38.29
1048,3096,Delivered,42.79
1049,4836,Shipped,44.59
1050,5519,Delivered,19.82
1051,5354,Delivered,35.66
1052,310,Delivered,24.8
1053,5520,Delivered,21.09
1054,1156,Delivered,28.62
1055,1110,Delivered,35.4
1056,4311,Delivered,28.25
1057,5521,Pending,17.61
1058,3842,Delivered,21.54
1059,4338,Cancelled,14.42
1060,5522,Delivered,19.01
1061,3058,Processing,26.75
1062,5523,Shipped,46.39
1063,5524,In Transit,11.86
1064,5525,Delivered,34.17
1065,5123,Delivered,7.21
1066,4516,Shipped,49.57
1067,5115,Delivered,33.25
1068,5526,Delivered,47.05
1069,1593,Pending,8.36
1070,5527,Delivered,33.75
1071,5528,Delivered,25.27
1072,190,Delivered,7.4
1073,5529,Cancelled,15.45
1074,2080,Delivered,41.19
1075,3959,Delivered,21.07
1076,3579,Cancelled,16.85
1077,246,In Transit,30.85
1078,5530,Cancelled,46.17
1079,5531,Delivered,41.87
1080,5532,Cancelled,43.53
1081,2545,Processing,41.65
1082,5533,Shipped,14.81
1083,353,In Transit,19.37
1084,2980,Delivered,27.44
1085,3531,Delivered,44.09
1086,3489,Delivered,47.52
1087,431,Shipped,36.79
1088,169,Delivered,45.95
1089,2229,In Transit,34.81
1090,5221,Cancelled,27.91
1091,4214,In Transit,39.83
1092,3983,Delivered,6.7
1093,5534,Delivered,8.99
1094,4992,Delivered,46.48
1095,5352,Cancelled,33.91
1096,2155,Shipped,15.2
1097,2547,Delivered,9.07
1098,2953,Processing,38.14
1099,2087,Delivered,20.61
1100,4970,Delivered,29.19
1101,4162,Pending,40.87
1102,5339,In Transit,26.0
1103,5535,Delivered,18.12
1104,2771,In Transit,26.19
1105,5536,Shipped,12.95
1106,4848,Delivered,38.44
1107,5537,Delivered,29.51
1108,157,Delivered,46.47
1109,3559,Delivered,38.33
1110,4778,Delivered,32.44
1111,299,Delivered,24.89
1112,5538,Delivered,47.67
1113,3976,Delivered,8.46
1114,5530,Delivered,23.2
1115,4271,Delivered,34.05
1116,921,Processing,45.11
1117,5539,In Transit,40.45
1118,4810,Delivered,17.31
1119,984,Processing,36.46
1120,5540,Delivered,31.59
1121,447,Delivered,14.15
1122,187,Pending,25.24
1123,1115,Delivered,49.83
1124,2900,Shipped,37.35
1125,1277,Delivered,23.23
1126,4235,Cancelled,49.86
1127,4175,Pending,39.68
1128,494,Cancelled,11.82
1129,1704,Cancelled,33.55
1130,1136,Delivered,38.71
1131,883,Delivered,34.06
1132,5541,Shipped,41.86
1133,683,Delivered,45.08
1134,4375,Shipped,25.36
1135,1786,Cancelled,38.58
1136,1799,Cancelled,23.62
1137,2501,Cancelled,5.07
1138,4983,Delivered,38.6
1139,5542,Delivered,17.5
1140,4936,Shipped,46.48
1141,2045,Shipped,43.21
1142,5543,Cancelled,35.6
1143,4455,Delivered,17.09
1144,3105,Delivered,6.78
1145,2318,Delivered,14.39
1146,5303,In Transit,24.05
1147,1043,Delivered,23.94
1148,449,Processing,38.32
1149,5461,Delivered,43.89
1150,5528,Delivered,19.73
1151,5544,Delivered,17.42
1152,5545,Pending,17.35
1153,1702,In Transit,12.39
1154,4535,Processing,43.63
1155,5546,Delivered,18.68
1156,60,Delivered,21.22
1157,5547,Delivered,11.31
1158,5548,Shipped,41.61
1159,4662,Delivered,22.27
1160,1613,In Transit,10.77
1161,4961,Delivered,30.54
1162,1842,Delivered,21.05
1163,5135,Delivered,22.16
1164,5549,Delivered,20.07
1165,5550,Shipped,12.11
1166,3264,Delivered,35.84
1167,647,Delivered,44.64
1168,5551,Pending,18.44
1169,4377,Delivered,14.73
1170,5188,Delivered,40.68
1171,1622,Cancelled,19.55
1172,2156,Delivered,38.43
1173,444,Delivered,7.86
1174,5552,Delivered,14.37
1175,1492,Delivered,48.58
1176,2380,In Transit,46.64
1177,5484,Delivered,29.72
1178,4210,Delivered,13.13
1179,1666,Pending,15.29
1180,1533,In Transit,26.1
1181,5553,In Transit,15.5
1182,162,Delivered,21.25
1183,836,Processing,38.25
1184,1062,In Transit,35.9
1185,5554,Shipped,42.33
1186,5555,In Transit,9.18
1187,5556,Delivered,40.18
1188,4524,Delivered,28.27
1189,3554,Processing,19.26
1190,4401,Pending,44.37
1191,96,Delivered,5.63
1192,1937,Delivered,15.97
1193,385,Processing,24.6
1194,710,Delivered,13.74
1195,4605,Delivered,41.2
1196,2336,Delivered,7.69
1197,2098,Cancelled,29.12
1198,677,In Transit,8.86
1199,5557,Processing,8.79
1200,330,In Transit,7.92
1201,2837,Delivered,26.66
1202,5558,Delivered,33.41
1203,5559,Delivered,5.67
1204,1716,Delivered,8.49
1205,1029,Delivered,7.04
1206,5236,Delivered,33.39
1207,3770,Delivered,18.55
1208,3412,Processing,25.44
1209,4747,Delivered,33.9
1210,5560,Delivered,5.1
1211,2181,Delivered,41.99
1212,2330,Delivered,16.0
1213,5466,Delivered,8.24
1214,3830,Delivered,13.06
1215,5561,Pending,5.55
1216,5313,Processing,13.31
1217,5562,Delivered,48.15
1218,4065,Delivered,20.09
1219,80,Delivered,47.41
1220,4873,Delivered,5.85
1221,5563,Shipped,42.39
1222,2192,Processing,38.34
1223,4490,Pending,40.47
1224,4509,Pending,23.4
1225,368,In Transit,19.18
1226,5564,Delivered,38.23
1227,863,Cancelled,5.86
1228,5565,Delivered,23.08
1229,2463,Delivered,14.26
1230,2743,Shipped,11.33
1231,304,Pending,11.15
1232,5123,In Transit,49.6
1233,3408,Shipped,48.98
1234,5237,Pending,34.92
1235,2396,Delivered,22.0
1236,5566,Delivered,9.3
1237,5528,Pending,32.63
1238,4979,Delivered,8.4
1239,193,Delivered,16.52
1240,5567,Shipped,15.06
1241,3252,Shipped,15.25
1242,5257,Delivered,13.17
1243,5108,Delivered,48.78
1244,5568,Delivered,12.12
1245,3827,Delivered,16.44
1246,2857,In Transit,23.53
1247,2091,Delivered,10.68
1248,118,In Transit,27.53
1249,3533,Delivered,41.19
1250,5441,Pending,24.27
1251,5569,Delivered,16.87
1252,2444,In Transit,24.32
1253,5570,Delivered,38.54
1254,2920,Delivered,31.25
1255,975,Delivered,24.68
1256,2542,Delivered,35.15
1257,5571,In Transit,44.01
1258,270,Delivered,34.78
1259,4084,Shipped,33.13
1260,5572,In Transit,26.24
1261,5573,Delivered,23.21
1262,1037,Shipped,20.06
1263,1130,Cancelled,22.26
1264,1963,Delivered,21.69
1265,860,In Transit,43.12
1266,5574,Delivered,39.38
1267,5575,Delivered,12.1
1268,5027,Delivered,44.26
1269,408,Delivered,32.88
1270,4275,In Transit,18.51
1271,2567,Delivered,40.22
1272,5576,Delivered,16.21
1273,2653,Shipped,36.41
1274,4847,Delivered,44.52
1275,5577,Delivered,47.7
1276,2334,Delivered,22.72
1277,3703,Delivered,35.01
1278,897,Delivered,30.25
1279,1774,Delivered,36.49
1280,5578,Delivered,39.29
1281,1721,Delivered,30.95
1282,5085,Shipped,38.66
1283,1978,Delivered,14.11
1284,206,Delivered,38.97
1285,2780,Shipped,46.57
1286,171,Delivered,9.65
1287,3809,Delivered,12.05
1288,1504,Delivered,34.02
1289,1445,Delivered,47.79
1290,3300,In Transit,29.62
1291,2814,Delivered,17.22
1292,2922,Delivered,17.9
1293,1404,Delivered,27.51
1294,5579,Pending,35.09
1295,1077,Delivered,40.32
1296,5339,In Transit,29.23
1297,3289,Delivered,26.17
1298,1655,Delivered,32.72
1299,5580,Delivered,39.15
1300,5581,Processing,8.47
1301,2977,Delivered,43.72
1302,4465,Shipped,27.5
1303,5582,Delivered,45.36
1304,3129,Delivered,13.85
1305,1486,Pending,6.32
1306,5429,Delivered,41.29
1307,3449,Delivered,22.08
1308,1191,Delivered,12.47
1309,3831,Processing,5.18
1310,2536,Delivered,29.13
1311,2585,Delivered,26.69
1312,3046,Delivered,37.02
1313,5583,Delivered,11.3
1314,1267,Shipped,30.82
1315,4149,Cancelled,49.06
1316,2887,Shipped,22.92
1317,2388,Delivered,39.57
1318,1671,Shipped,24.89
1319,5584,Delivered,33.91
1320,2127,Cancelled,38.69
1321,2818,Delivered,33.48
1322,2189,Delivered,36.61
1323,4971,Delivered,23.25
1324,2038,Shipped,13.61
1325,5585,Delivered,11.24
1326,331,Delivered,43.73
1327,5472,Pending,45.47
1328,1762,Delivered,22.79
1329,1339,Delivered,27.75
1330,5586,Shipped,49.71
1331,2666,Delivered,33.89
1332,3647,In Transit,22.25
1333,1119,Delivered,25.71
1334,603,Delivered,25.32
1335,5587,Delivered,23.53
1336,2209,Delivered,15.09
1337,3528,Pending,32.0
1338,5543,Shipped,48.02
1339,4133,Delivered,20.75
1340,5588,Delivered,6.24
1341,5066,Delivered,37.33
1342,67,Delivered,17.24
1343,5589,Processing,39.26
1344,1354,In Transit,15.19
1345,3948,Delivered,17.24
1346,1844,Delivered,34.96
1347,2316,In Transit,34.56
1348,5590,Delivered,35.85
1349,5591,Pending,9.52
1350,5257,Delivered,30.35
1351,1006,Delivered,16.94
1352,3181,Delivered,47.98
1353,1316,In Transit,27.21
1354,1900,In Transit,8.33
1355,5592,Shipped,29.5
1356,5593,In Transit,5.47
1357,5590,Delivered,34.45
1358,893,Delivered,34.6
1359,5594,Delivered,7.14
1360,2275,Shipped,45.45
1361,4932,Shipped,46.03
1362,1037,Delivered,30.28
1363,3080,Delivered,43.39
1364,5137,Delivered,23.19
1365,1404,Cancelled,6.48
1366,2575,Delivered,44.43
1367,2603,Shipped,16.09
1368,5595,Delivered,47.96
1369,3378,Delivered,16.6
1370,307,Delivered,47.05
1371,3773,Shipped,16.75
1372,5278,Delivered,7.7
1373,479,Processing,8.36
1374,1,Cancelled,26.51
1375,2536,Delivered,9.33
1376,3735,Processing,46.77
1377,5596,Delivered,46.44
1378,5597,Delivered,8.59
1379,1544,Delivered,9.45
1380,2129,Delivered,8.89
1381,4450,Shipped,14.15
1382,609,Delivered,36.74
1383,3371,Delivered,18.92
1384,1911,Shipped,5.73
1385,123,Delivered,45.78
1386,903,Cancelled,5.19
1387,1861,Delivered,28.43
1388,4683,Processing,8.97
1389,2347,Delivered,10.96
1390,5598,In Transit,43.3
1391,5599,Delivered,11.15
1392,5600,Delivered,36.37
1393,5601,Cancelled,32.34
1394,5602,Delivered,26.44
1395,2839,In Transit,27.09
1396,5603,Delivered,24.29
1397,3548,Delivered,15.75
1398,5604,Delivered,8.59
1399,2729,Delivered,27.47
1400,798,Cancelled,10.0
1401,5605,Delivered,10.5
1402,1227,In Transit,17.88
1403,5606,Delivered,11.83
1404,5355,Processing,44.46
1405,5607,Delivered,15.69
1406,4253,Processing,14.8
1407,580,Delivered,31.86
1408,1407,Delivered,34.79
1409,884,In Transit,23.29
1410,301,Shipped,20.5
1411,5166,Delivered,19.54
1412,5123,Delivered,27.36
1413,5608,Shipped,8.38
1414,912,Delivered,21.35
1415,5609,Delivered,41.39
1416,1129,Delivered,25.99
1417,1192,In Transit,36.72
1418,3253,Delivered,28.66
1419,5610,Delivered,24.17
1420,1009,Cancelled,27.8
1421,975,Cancelled,31.9
1422,1194,Shipped,6.38
1423,5611,Delivered,49.57
1424,5236,Delivered,20.33
1425,2283,Delivered,47.26
1426,1146,Delivered,14.37
1427,866,Delivered,27.72
1428,628,Shipped,43.33
1429,3361,Processing,33.72
1430,1054,Delivered,12.02
1431,4257,Delivered,39.22
1432,1416,In Transit,21.51
1433,1811,Delivered,44.33
1434,3497,Processing,34.85
1435,472,Delivered,43.66
1436,4381,Delivered,17.35
1437,1097,Delivered,5.23
1438,158,Cancelled,27.92
1439,5516,Shipped,23.94
1440,4212,Delivered,6.82
1441,3393,Delivered,25.03
1442,4314,Pending,44.46
1443,5612,Delivered,33.72
1444,5613,Delivered,23.41
1445,4749,Cancelled,35.25
1446,2725,Shipped,41.19
1447,3408,Shipped,11.1
1448,5614,Shipped,26.23
1449,2585,Shipped,27.57
1450,4224,Delivered,20.8
1451,2637,In Transit,12.26
1452,3842,Shipped,29.85
1453,5615,In Transit,30.02
1454,2640,Delivered,29.12
1455,1886,Delivered,43.98
1456,5616,Delivered,21.11
1457,1462,Pending,31.8
1458,612,Pending,17.28
1459,2654,In Transit,38.81
1460,207,Shipped,32.24
1461,5617,Delivered,21.79
1462,5503,Delivered,36.7
1463,4936,Pending,20.62
1464,4518,Delivered,43.38
1465,3983,Cancelled,13.74
1466,4644,Delivered,47.47
1467,3200,Delivered,12.41
1468,3245,Delivered,31.64
1469,5252,Delivered,5.34
1470,5618,Delivered,18.02
1471,1691,Delivered,47.12
1472,3149,Cancelled,27.02
1473,5619,Delivered,31.95
1474,2382,Shipped,15.81
1475,5075,Delivered,29.32
1476,1443,Delivered,6.07
1477,4840,Delivered,32.99
1478,5620,Delivered,37.05
1479,5245,Delivered,18.56
1480,5621,Shipped,44.22
1481,5622,Delivered,39.3
1482,1042,Delivered,9.3
1483,5623,Delivered,17.96
1484,1762,In Transit,40.99
1485,5624,Shipped,44.77
1486,1924,Processing,6.64
1487,5625,Delivered,27.95
1488,1547,Pending,32.46
1489,3366,Delivered,14.99
1490,5626,Delivered,49.16
1491,4563,Pending,36.97
1492,4572,Delivered,49.79
1493,5627,Shipped,31.33
1494,3902,In Transit,11.57
1495,5628,Delivered,34.73
1496,5629,In Transit,37.34
1497,1533,In Transit,46.3
1498,5630,Delivered,37.42
1499,2466,Delivered,5.62
1500,973,Cancelled,29.86
1501,4932,Delivered,46.17
1502,5631,Delivered,31.66
1503,3592,Delivered,39.57
1504,1451,Delivered,17.52
1505,5632,Delivered,38.15
1506,5633,Delivered,32.12
1507,2739,Delivered,33.69
1508,4189,Shipped,21.17
1509,1733,Delivered,32.35
1510,2634,Processing,5.66
1511,1303,Delivered,7.18
1512,5354,In Transit,25.69
1513,1759,Delivered,39.03
1514,3152,Processing,45.22
1515,4044,Delivered,19.33
1516,2240,In Transit,9.2
1517,2781,Processing,34.87
1518,484,Delivered,31.45
1519,4489,In Transit,11.3
1520,5634,In Transit,5.92
1521,1535,Delivered,26.55
1522,5635,Delivered,32.62
1523,153,In Transit,43.2
1524,1325,Delivered,18.56
1525,5636,Delivered,27.45
1526,4697,Delivered,19.54
1527,5637,In Transit,5.41
1528,113,Delivered,13.29
1529,1026,Shipped,45.54
1530,2532,Pending,18.57
1531,1986,Processing,6.44
1532,4339,Delivered,36.92
1533,3033,Delivered,37.41
1534,2486,Delivered,47.4
1535,1702,Delivered,9.86
1536,3039,In Transit,19.19
1537,268,Delivered,48.05
1538,5030,Delivered,22.29
1539,5638,Delivered,30.34
1540,4487,Shipped,12.3
1541,5639,In Transit,25.35
1542,3703,In Transit,39.33
1543,3847,Delivered,11.5
1544,2752,In Transit,35.4
1545,2713,In Transit,13.16
1546,3433,Delivered,8.72
1547,4816,Shipped,46.47
1548,858,Pending,22.41
1549,1146,Delivered,5.91
1550,2464,Delivered,32.23
1551,1085,Delivered,45.72
1552,4720,Delivered,32.0
1553,2240,In Transit,9.46
1554,692,Shipped,12.06
1555,801,Delivered,10.9
1556,5330,Delivered,23.33
1557,5640,Delivered,39.61
1558,5641,In Transit,21.16
1559,2334,Delivered,12.92
1560,5642,Delivered,32.19
1561,5643,Pending,49.57
1562,950,Shipped,14.96
1563,2608,Pending,20.97
1564,3663,Delivered,14.7
1565,1952,Delivered,31.39
1566,2875,Delivered,18.59
1567,4465,Pending,41.96
1568,4348,Delivered,11.81
1569,2986,Pending,35.21
1570,3466,Delivered,30.94
1571,3692,Delivered,14.52
1572,5644,Delivered,27.02
1573,2072,Pending,32.17
1574,5645,Shipped,34.08
1575,3100,Delivered,31.18
1576,2508,Shipped,9.48
1577,2973,Delivered,42.88
1578,2518,In Transit,37.31
1579,5646,Delivered,27.15
1580,1451,Cancelled,21.58
1581,5647,Delivered,18.91
1582,5648,Delivered,31.07
1583,3795,In Transit,45.43
1584,3492,Delivered,17.85
1585,485,Cancelled,37.71
1586,5649,In Transit,11.15
1587,5650,Delivered,48.31
1588,2259,Delivered,26.09
1589,5574,Processing,29.05
1590,3337,In Transit,19.92
1591,2207,Delivered,38.03
1592,381,Delivered,24.98
1593,5651,In Transit,10.32
1594,4669,Shipped,39.06
1595,3910,Delivered,32.64
1596,4118,Delivered,46.4
1597,1314,Delivered,48.83
1598,3308,Delivered,23.93
1599,5652,Shipped,7.63
1600,2556,Delivered,26.19
1601,3318,Shipped,23.81
1602,4260,Shipped,40.27
1603,509,Delivered,8.89
1604,5653,Delivered,19.45
1605,2703,Processing,23.31
1606,5425,Processing,37.46
1607,962,Processing,10.94
1608,5654,Delivered,10.12
1609,4175,Delivered,29.62
1610,4339,Delivered,6.08
1611,5612,Delivered,26.5
1612,5156,Shipped,20.09
1613,4648,Delivered,13.93
1614,5655,Delivered,29.26
1615,1160,Shipped,8.22
1616,1140,Delivered,41.84
1617,114,Delivered,17.8
1618,1592,Delivered,23.63
1619,5306,In Transit,8.77
1620,4709,Delivered,11.85
1621,5656,Pending,5.97
1622,1467,Delivered,38.59
1623,5131,Delivered,20.15
1624,5607,Delivered,30.64
1625,5377,Shipped,45.85
1626,3906,Delivered,15.95
1627,5657,In Transit,14.32
1628,5184,Delivered,20.51
1629,5625,Delivered,27.6
1630,5658,Shipped,32.57
1631,702,Cancelled,26.54
1632,5631,Shipped,37.11
1633,5659,In Transit,34.66
1634,5660,Delivered,35.74
1635,4908,Delivered,30.66
1636,4395,In Transit,20.34
1637,3271,Pending,28.57
1638,3114,In Transit,9.43
1639,5661,Delivered,44.19
1640,3842,Shipped,41.17
1641,637,In Transit,24.26
1642,845,Delivered,24.4
1643,1260,Delivered,44.46
1644,3149,Delivered,21.6
1645,3572,Cancelled,26.95
1646,1631,Delivered,19.22
1647,3635,Delivered,48.3
1648,401,Delivered,27.01
1649,5662,Delivered,35.27
1650,5652,Delivered,38.81
1651,5412,In Transit,48.98
1652,5175,In Transit,24.86
1653,4204,Shipped,24.16
1654,5663,Delivered,41.64
1655,2746,Delivered,36.87
1656,2316,Delivered,5.98
1657,5029,Pending,11.21
1658,4601,Shipped,23.6
1659,5386,Delivered,30.54
1660,4574,Delivered,29.02
1661,2255,Delivered,9.94
1662,4966,Delivered,7.44
1663,2016,Delivered,10.69
1664,2012,Delivered,23.81
1665,198,In Transit,31.88
1666,1011,Pending,19.38
1667,5664,Delivered,24.84
1668,4180,Delivered,16.58
1669,3735,Processing,43.99
1670,5166,Delivered,30.9
1671,972,Delivered,44.09
1672,5665,Shipped,45.55
1673,93,In Transit,40.43
1674,24,Delivered,27.2
1675,1533,Delivered,43.57
1676,5666,Delivered,36.47
1677,3960,Delivered,5.28
1678,5068,Delivered,48.76
1679,4349,Delivered,25.86
1680,5667,Delivered,21.81
1681,5443,Delivered,18.11
1682,3208,In Transit,25.65
1683,2477,Delivered,34.24
1684,1120,Delivered,9.21
1685,5668,Delivered,35.63
1686,5129,Shipped,49.33
1687,2131,Delivered,15.94
1688,4401,Shipped,37.9
1689,5669,Delivered,7.52
1690,5404,Delivered,36.64
1691,1276,Delivered,37.3
1692,1422,Delivered,23.01
1693,839,Shipped,5.53
1694,5670,Delivered,33.36
1695,2934,Delivered,43.19
1696,4247,Delivered,41.36
1697,3378,Processing,5.2
1698,5671,Delivered,11.22
1699,3040,Delivered,11.82
1700,5672,Delivered,42.85
1701,3377,Delivered,37.4
1702,4134,In Transit,27.65
1703,4563,In Transit,22.45
1704,1091,Delivered,48.41
1705,1763,Delivered,14.21
1706,3195,Delivered,24.03
1707,4589,Pending,30.93
1708,4749,Shipped,40.55
1709,3779,Delivered,48.98
1710,5673,Delivered,23.25
1711,2234,Delivered,33.72
1712,4726,Delivered,22.15
1713,4187,In Transit,33.81
1714,3368,Delivered,46.28
1715,4637,Delivered,44.45
1716,2636,Cancelled,6.08
1717,5367,In Transit,46.28
1718,5507,Processing,37.18
1719,1337,Shipped,44.02
1720,2814,Delivered,32.97
1721,5429,Delivered,9.21
1722,904,Pending,14.68
1723,1844,Delivered,34.39
1724,5605,Shipped,5.04
1725,2066,Delivered,19.93
1726,2081,Delivered,26.38
1727,5674,Delivered,28.88
1728,2803,Processing,36.88
1729,2530,In Transit,44.5
1730,1481,Delivered,28.58
1731,1855,Delivered,33.75
1732,5675,In Transit,6.61
1733,5676,In Transit,8.07
1734,2734,Processing,17.24
1735,5227,Delivered,23.26
1736,2586,Delivered,20.3
1737,5677,Shipped,42.51
1738,5678,Shipped,33.54
1739,79,In Transit,28.18
1740,5679,Delivered,18.96
1741,1344,Shipped,27.76
1742,3284,Pending,33.1
1743,1675,Delivered,46.5
1744,361,In Transit,19.3
1745,5680,Delivered,9.95
1746,5681,In Transit,25.29
1747,3208,Delivered,9.1
1748,5682,Delivered,6.67
1749,4833,Delivered,40.56
1750,1025,Delivered,23.22
1751,5683,Delivered,36.23
1752,1496,Delivered,14.19
1753,3550,Shipped,24.62
1754,2311,Delivered,28.22
1755,5348,Delivered,49.14
1756,4735,Processing,24.01
1757,5521,Delivered,30.71
1758,5659,Delivered,22.34
1759,5026,Delivered,38.11
1760,2192,Shipped,34.88
1761,921,Delivered,7.96
1762,1551,Delivered,37.37
1763,5684,Cancelled,19.98
1764,1074,Shipped,14.33
1765,5656,Delivered,21.04
1766,2684,Delivered,31.46
1767,5348,Shipped,24.79
1768,2939,Delivered,21.63
1769,3478,In Transit,15.77
1770,2032,Delivered,34.53
1771,4394,In Transit,27.91
1772,846,Delivered,22.46
1773,345,Delivered,9.24
1774,546,Delivered,36.52
1775,2891,Delivered,6.95
1776,4025,In Transit,29.27
1777,5685,Delivered,24.14
1778,1429,In Transit,32.21
1779,130,Delivered,41.67
1780,3690,Delivered,5.29
1781,920,Shipped,20.34
1782,4929,Shipped,42.16
1783,5686,Delivered,38.93
1784,5687,Delivered,30.21
1785,1427,Processing,16.48
1786,5559,Delivered,21.69
1787,5688,Delivered,7.76
1788,4368,Delivered,44.37
1789,1318,Shipped,18.49
1790,4179,Delivered,15.73
1791,1969,Shipped,26.02
1792,562,Delivered,46.19
1793,3460,Delivered,30.39
1794,1744,Delivered,44.87
1795,2653,Delivered,33.75
1796,5204,Delivered,15.07
1797,1598,Cancelled,43.01
1798,1380,Delivered,40.7
1799,2488,Cancelled,46.39
1800,609,Delivered,10.22
1801,5689,Shipped,27.56
1802,3765,Delivered,10.77
1803,5690,Delivered,34.36
1804,3269,Delivered,13.93
1805,883,Delivered,7.77
1806,1465,Processing,8.73
1807,4079,Delivered,42.23
1808,5233,Shipped,17.54
1809,5691,Delivered,35.38
