order_id,customer_id,shipping_id,order_date,payment_method,total_amount,order_status
193377,1578326,451,2023-04-30,Bank Transfer,3524.98,Delivered
193457,436465,452,2023-07-18,Cash,1534.08,Delivered
193489,563349,453,2023-05-28,Cash,2023.45,Delivered
194668,1289374,454,2025-04-28,Cash,3797.68,Delivered
194844,1763388,455,2024-07-20,Cash,0.0,Cancelled
195239,802788,456,2023-09-01,Bank Transfer,3770.1,Delivered
196047,1992497,457,2025-05-16,Cash,5009.91,Delivered
196217,914472,458,2022-03-14,PayPal,1883.41,Delivered
196611,629664,459,2024-12-12,Cash,1067.16,Shipped
196849,1310941,460,2024-09-18,Bank Transfer,2173.54,Processing
197476,491376,461,2025-06-07,PayPal,2333.3,Delivered
198168,45960,462,2021-10-05,Cash,224.5,Delivered
198285,1145209,463,2025-06-04,Credit Card,394.05,Delivered
198601,521169,464,2024-09-27,Cash,1516.13,Delivered
199110,1536517,465,2024-04-23,Bank Transfer,2507.9,Processing
199334,513237,466,2022-08-02,Bank Transfer,2085.01,Delivered
199541,771333,467,2022-06-15,Credit Card,2561.04,Delivered
199981,1637585,468,2021-12-26,PayPal,445.26,Delivered
200568,1918143,469,2022-01-15,Cash,836.7,Delivered
200612,1197543,470,2022-04-23,Bank Transfer,1166.37,Delivered
200891,1800665,471,2024-08-21,Bank Transfer,0.0,Delivered
201121,1709895,472,2025-05-28,Bank Transfer,2794.72,Delivered
201160,1127146,473,2023-06-22,Cash,4248.03,Processing
201218,1887536,474,2025-01-02,Credit Card,1687.23,Delivered
201385,414694,475,2025-08-17,PayPal,1838.44,Confirmed
201551,774812,476,2023-03-25,Cash,0.0,Delivered
201644,1610534,477,2023-08-29,Bank Transfer,2815.9,Delivered
202483,1774708,478,2023-11-18,Cash,2106.7,Delivered
202570,188951,479,2022-08-13,Cash,1362.21,Delivered
203150,717636,480,2021-09-29,Cash,1585.57,Delivered
203175,323595,481,2025-06-11,Cash,2481.08,Shipped
203842,7163,482,2025-03-19,Cash,4486.26,Delivered
203858,797482,483,2022-10-10,Credit Card,0.0,Delivered
203924,34463,484,2025-07-15,Credit Card,472.88,Delivered
204252,1851461,485,2024-01-17,Credit Card,1240.57,Delivered
204931,568266,486,2024-08-16,Credit Card,430.08,Delivered
204941,357799,487,2023-06-11,PayPal,694.93,Cancelled
205528,1862276,488,2022-02-05,PayPal,1672.02,Delivered
205809,748051,489,2022-09-25,Bank Transfer,197.68,Pending
205950,51418,490,2025-07-08,PayPal,2146.44,Delivered
205993,388616,491,2024-02-23,Bank Transfer,1025.36,Pending
206056,1607049,492,2024-01-08,PayPal,1070.85,Shipped
207740,913043,493,2022-03-06,PayPal,0.0,Delivered
208550,1353624,494,2021-09-22,Cash,0.0,Delivered
208715,1330556,495,2021-11-24,Cash,1000.08,Pending
209207,533849,496,2024-12-12,PayPal,943.95,Delivered
209398,1597592,497,2023-11-15,Bank Transfer,1819.1,Refunded
209432,1271273,498,2024-04-01,Cash,1567.15,Shipped
209681,1767213,499,2025-01-12,PayPal,3044.25,Delivered
212023,1389815,500,2024-09-16,Bank Transfer,1593.76,Refunded
212099,305711,501,2022-01-14,Bank Transfer,3269.92,Processing
212987,550517,502,2022-02-24,Cash,2197.45,Shipped
212998,64157,503,2025-01-04,Credit Card,593.31,Cancelled
213743,653260,504,2025-06-16,PayPal,3032.31,Delivered
214003,1126886,505,2022-09-24,Credit Card,0.0,Delivered
214007,1623086,506,2022-01-26,Credit Card,90.9,Delivered
214259,930028,507,2024-04-29,Bank Transfer,4228.1,Delivered
214564,1583309,508,2024-06-02,Bank Transfer,4128.04,Processing
214764,237376,509,2025-07-17,PayPal,1346.16,Delivered
215519,1130980,510,2022-12-25,Bank Transfer,1547.52,Delivered
215737,196435,511,2021-10-29,Credit Card,2822.43,Delivered
216829,1024538,512,2023-10-06,Credit Card,3965.46,Delivered
217410,1307186,513,2023-08-09,Bank Transfer,1223.91,Delivered
217730,1856323,514,2022-09-16,Cash,2992.59,Delivered
217835,259887,515,2023-08-20,Bank Transfer,1493.31,Delivered
218501,509586,516,2025-06-17,Credit Card,5294.47,Confirmed
219435,257072,517,2023-06-05,PayPal,5046.49,Delivered
220013,533227,518,2025-02-18,Bank Transfer,2619.52,Processing
220546,1289374,519,2023-12-30,Credit Card,1192.82,Delivered
220629,1169139,520,2023-09-01,PayPal,586.76,Refunded
221690,1000570,521,2024-05-11,Cash,3340.77,Delivered
221702,46663,522,2025-01-06,Bank Transfer,1516.3,Delivered
222577,188530,523,2022-04-03,PayPal,0.0,Delivered
223249,843953,524,2025-02-07,Credit Card,411.7,Processing
224121,53772,525,2022-07-14,Cash,1503.34,Delivered
224303,1076285,526,2023-10-06,Credit Card,442.81,Refunded
224355,1926004,527,2022-01-08,Bank Transfer,1024.67,Delivered
224824,1998862,528,2025-07-22,Credit Card,4139.86,Delivered
225466,1125432,529,2022-06-24,Credit Card,694.95,Delivered
225838,1941211,530,2022-11-28,Bank Transfer,1392.67,Delivered
225913,953881,531,2023-07-30,Cash,86.58,Cancelled
226251,1559373,532,2021-11-19,Cash,62.52,Delivered
227523,879933,533,2023-01-10,Cash,2334.68,Delivered
227657,323595,534,2023-11-27,Bank Transfer,40.88,Delivered
228039,587147,535,2023-12-16,Credit Card,705.77,Processing
228609,1663095,536,2024-05-18,Bank Transfer,2950.81,Delivered
228868,1963348,537,2022-12-18,Bank Transfer,1698.52,Confirmed
228941,282764,538,2025-08-12,PayPal,2299.09,Shipped
229357,1584822,539,2025-04-04,Credit Card,704.88,Delivered
229692,632826,540,2024-05-25,Credit Card,3195.76,Delivered
229718,248143,541,2022-02-13,Cash,1287.47,Delivered
229857,325253,542,2022-10-18,Credit Card,862.75,Cancelled
229944,596435,543,2023-02-17,Credit Card,2389.8,Delivered
230886,1562938,544,2021-11-23,Credit Card,393.12,Confirmed
231897,483173,545,2021-11-22,Credit Card,0.0,Shipped
232204,1455676,546,2024-12-27,Cash,1637.26,Delivered
232240,1459768,547,2022-01-20,Credit Card,1450.92,Delivered
232610,864818,548,2022-03-14,Credit Card,2376.36,Delivered
233001,1676231,549,2024-08-25,Bank Transfer,1129.94,Delivered
233059,959462,550,2022-02-20,Cash,890.6,Delivered
233265,835641,551,2023-10-12,Credit Card,2427.55,Delivered
233310,1054307,552,2022-03-15,Cash,931.92,Delivered
233711,1648667,553,2024-03-14,Credit Card,4094.07,Delivered
233722,1976108,554,2023-06-18,Credit Card,1688.01,Delivered
233892,1350100,555,2023-11-26,Cash,3537.55,Delivered
234209,321148,556,2022-11-21,Credit Card,2344.08,Delivered
234282,1715426,557,2025-01-15,PayPal,1134.32,Delivered
234373,1145101,558,2022-08-09,Bank Transfer,5344.89,Delivered
234827,1014060,559,2023-10-31,PayPal,4710.86,Delivered
234936,1567208,560,2023-09-09,Credit Card,1108.39,Cancelled
234990,467722,561,2024-07-29,Credit Card,2978.41,Delivered
236128,31826,562,2022-11-29,Bank Transfer,3103.24,Delivered
236188,492638,563,2022-05-04,Credit Card,1117.05,Cancelled
236911,1326359,564,2025-03-13,Bank Transfer,1863.63,Delivered
237599,1247438,565,2025-01-20,Credit Card,0.0,Delivered
238098,1388143,566,2022-11-27,Cash,3972.66,Delivered
238994,1485382,567,2025-03-26,Bank Transfer,193.57,Delivered
239112,433108,568,2023-12-23,Cash,3865.6,Delivered
239212,1216036,569,2024-06-26,Cash,1717.36,Cancelled
239532,744792,570,2022-11-10,PayPal,3339.64,Shipped
239670,1588685,571,2022-10-21,PayPal,201.75,Delivered
239833,1213136,572,2024-07-02,Credit Card,1202.96,Cancelled
240377,1662671,573,2024-04-30,Cash,2121.51,Delivered
240511,156739,574,2021-10-17,Cash,878.24,Delivered
240896,274088,575,2021-09-07,Credit Card,1037.22,Delivered
241363,357902,576,2022-03-27,Credit Card,3451.3,Delivered
241454,1325329,577,2025-02-20,Cash,4047.42,Delivered
241523,1891962,578,2023-10-31,Cash,2652.22,Delivered
243772,1962886,579,2021-09-23,Cash,1316.73,Confirmed
243904,918298,580,2023-07-18,Bank Transfer,2009.64,Refunded
243950,1542478,581,2025-01-20,PayPal,2775.67,Refunded
244172,1585864,582,2023-09-15,PayPal,2742.35,Delivered
245562,755727,583,2025-05-19,Cash,0.0,Delivered
245750,449457,584,2024-12-04,Bank Transfer,1305.28,Shipped
246114,1681073,585,2024-03-02,Credit Card,0.0,Delivered
246462,1695505,586,2024-09-21,Cash,969.67,Processing
246750,649784,587,2023-12-13,PayPal,5283.63,Delivered
246839,85977,588,2024-11-18,PayPal,1987.1,Delivered
246880,1111189,589,2023-10-12,PayPal,0.0,Delivered
246931,394187,590,2024-11-17,Cash,1900.8,Delivered
247410,1583309,591,2024-04-19,PayPal,5122.42,Delivered
248578,1959053,592,2023-12-09,Cash,0.0,Delivered
248702,1803985,593,2025-04-30,PayPal,1956.58,Refunded
248721,820818,594,2022-04-13,Cash,2856.17,Delivered
250032,1384475,595,2025-06-23,Credit Card,1026.47,Delivered
250228,1898149,596,2025-02-24,PayPal,1219.58,Delivered
251119,339310,597,2022-09-02,Cash,0.0,Delivered
251223,6156,598,2023-09-03,Credit Card,3848.47,Delivered
251329,1540060,599,2024-05-20,Cash,2343.28,Delivered
251793,68793,600,2022-10-21,Credit Card,2681.8,Delivered
252333,393029,601,2023-01-16,Bank Transfer,1437.67,Confirmed
252867,1183762,602,2022-08-14,Cash,1614.02,Refunded
253469,1003334,603,2024-05-22,Bank Transfer,214.84,Pending
253526,92043,604,2021-12-28,Cash,1806.21,Delivered
253739,711300,605,2022-06-23,Credit Card,4458.11,Delivered
253859,926689,606,2023-02-10,Bank Transfer,3031.04,Delivered
253928,745305,607,2022-03-11,PayPal,2165.9,Delivered
254620,1931060,608,2024-03-08,Cash,156.93,Processing
256109,1318866,609,2023-06-08,Credit Card,1922.38,Refunded
256422,1641112,610,2022-03-11,Cash,5306.57,Processing
256548,1191256,611,2022-12-13,Credit Card,1405.71,Delivered
256693,1515006,612,2025-03-11,Cash,1732.92,Delivered
257617,52708,613,2025-03-29,Bank Transfer,2005.46,Delivered
257758,194850,614,2024-03-03,PayPal,663.66,Cancelled
259023,371047,615,2024-11-06,PayPal,0.0,Delivered
259684,873038,616,2023-04-08,Credit Card,1659.01,Delivered
259854,979010,617,2022-09-10,Cash,1181.74,Delivered
259896,763267,618,2023-10-04,Credit Card,2927.16,Shipped
259990,552650,619,2025-07-10,Credit Card,857.62,Cancelled
260065,515065,620,2025-03-11,Credit Card,0.0,Confirmed
260071,1595928,621,2023-07-29,Cash,1231.9,Shipped
260080,1073216,622,2023-07-13,PayPal,535.62,Delivered
260171,787513,623,2022-08-19,Bank Transfer,2378.97,Delivered
260886,1786806,624,2024-06-29,Credit Card,4082.71,Delivered
260906,1829490,625,2024-02-04,Cash,1156.92,Delivered
261025,1698366,626,2024-11-10,Credit Card,453.78,Pending
261466,1317866,627,2022-11-10,PayPal,2000.01,Processing
263469,461874,628,2022-03-27,Cash,0.0,Confirmed
263581,1645731,629,2023-10-24,PayPal,1831.18,Shipped
264442,819619,630,2022-07-12,Credit Card,2069.27,Delivered
264945,1092342,631,2023-04-15,Credit Card,1929.4,Refunded
265716,1050251,632,2022-11-15,Bank Transfer,591.79,Delivered
265893,544711,633,2023-04-15,PayPal,114.98,Cancelled
267096,479205,634,2023-03-26,Cash,2676.12,Confirmed
268044,1680145,635,2023-11-20,Bank Transfer,83.98,Delivered
268097,1500618,636,2022-10-26,PayPal,1445.01,Processing
268188,1429197,637,2023-07-11,PayPal,3419.5,Shipped
268394,1913995,638,2023-06-18,Credit Card,0.0,Delivered
268875,446730,639,2024-03-05,PayPal,3003.72,Delivered
269147,159578,640,2022-12-04,Bank Transfer,1374.8,Delivered
269468,122207,641,2023-04-08,Credit Card,0.0,Delivered
269604,1107403,642,2023-03-05,PayPal,2184.3,Shipped
269736,819828,643,2024-05-07,Bank Transfer,1156.95,Delivered
271314,544098,644,2022-03-11,Cash,2058.95,Shipped
271513,1112898,645,2024-06-13,Bank Transfer,1481.19,Refunded
271616,1204066,646,2022-11-15,Bank Transfer,2299.1,Confirmed
271776,926689,647,2024-10-29,PayPal,4574.46,Delivered
272427,1402464,648,2023-12-25,Bank Transfer,1305.01,Delivered
273325,65589,649,2021-09-06,Cash,2190.84,Delivered
273673,372639,650,2023-03-30,Credit Card,0.0,Delivered
274068,126461,651,2023-12-03,PayPal,186.96,Delivered
274245,1877709,652,2023-07-29,Credit Card,1185.72,Delivered
274758,346817,653,2022-04-22,Cash,444.57,Delivered
274945,412672,654,2023-05-31,Credit Card,473.32,Confirmed
275331,1424367,655,2022-10-19,Cash,0.0,Shipped
275447,708216,656,2023-08-15,Cash,2197.37,Refunded
275957,698526,657,2023-01-20,Bank Transfer,1772.72,Delivered
276425,1508579,658,2023-02-28,PayPal,2605.54,Confirmed
276556,1614289,659,2024-07-03,Bank Transfer,4024.18,Confirmed
277122,1045708,660,2022-09-17,PayPal,982.52,Cancelled
277475,876696,661,2023-09-23,PayPal,185.04,Refunded
277636,988332,662,2022-04-20,Bank Transfer,0.0,Cancelled
278112,528883,663,2022-12-04,Cash,5719.82,Refunded
278430,1444967,664,2022-03-03,Cash,866.49,Delivered
278544,449457,665,2021-09-28,Cash,2385.96,Delivered
278980,1091439,666,2024-04-06,Cash,0.0,Refunded
279016,1902100,667,2021-09-12,Credit Card,1318.89,Delivered
279020,1252709,668,2022-10-30,Credit Card,595.83,Delivered
279084,1866038,669,2023-01-24,Credit Card,1401.69,Delivered
279293,1100727,670,2022-03-29,Credit Card,1875.88,Delivered
279379,916089,671,2025-03-22,Bank Transfer,1166.61,Refunded
279508,1639777,672,2025-08-12,Cash,1222.43,Delivered
279540,540426,673,2024-09-21,Credit Card,2092.28,Delivered
279716,977991,674,2022-01-11,Cash,993.85,Delivered
280449,1201786,675,2023-02-03,Credit Card,2834.6,Delivered
281311,461874,676,2024-06-21,Credit Card,2467.33,Processing
281331,95916,677,2025-08-10,Bank Transfer,3558.61,Processing
282088,1789027,678,2024-10-15,Bank Transfer,3889.22,Delivered
282129,568266,679,2022-11-05,Bank Transfer,3395.78,Confirmed
282555,295586,680,2023-09-28,PayPal,942.16,Delivered
282873,1019030,681,2022-01-02,Cash,2390.97,Delivered
283120,822312,682,2022-01-30,Credit Card,1481.84,Delivered
283843,67368,683,2022-04-12,Cash,607.25,Delivered
284316,212847,684,2023-08-25,Bank Transfer,537.01,Delivered
284698,1186978,685,2023-05-12,Bank Transfer,3112.48,Delivered
284757,1704894,686,2024-01-18,Cash,606.0,Processing
285506,52708,687,2022-06-14,PayPal,2765.78,Confirmed
286060,465397,688,2023-02-27,Cash,375.93,Delivered
286069,1427749,689,2025-03-19,Bank Transfer,1343.09,Delivered
288243,206152,690,2024-06-19,Cash,1500.66,Delivered
288302,822908,691,2025-01-26,Credit Card,2594.5,Delivered
288367,1665665,692,2023-08-25,Bank Transfer,2431.91,Delivered
288862,1166869,693,2024-09-14,PayPal,0.0,Delivered
288938,154416,694,2022-09-17,Bank Transfer,2057.65,Delivered
289005,1484400,695,2025-07-06,Cash,1698.74,Delivered
289034,1580363,696,2022-04-25,PayPal,2149.56,Delivered
289103,757997,697,2022-04-15,Credit Card,1427.15,Delivered
289415,242637,698,2024-03-02,PayPal,1583.34,Processing
289605,207151,699,2025-02-20,Bank Transfer,1532.21,Delivered
289611,927191,700,2024-07-23,Bank Transfer,2410.83,Delivered
290236,1040308,701,2022-08-22,Credit Card,501.16,Delivered
290704,1948503,702,2024-05-13,Credit Card,3975.41,Delivered
291217,1335979,703,2024-07-19,Credit Card,337.87,Delivered
291788,1676035,704,2024-02-16,PayPal,1882.86,Confirmed
291803,886653,705,2022-05-18,PayPal,3404.78,Delivered
292876,62420,706,2022-08-04,Bank Transfer,445.68,Confirmed
292889,1694632,707,2024-01-17,PayPal,6415.62,Delivered
293050,747503,708,2023-02-17,Cash,515.85,Confirmed
293569,879933,709,2025-05-19,Bank Transfer,3916.6,Delivered
293696,1979276,710,2022-02-19,Cash,1139.22,Refunded
294397,494713,711,2021-12-05,Cash,3135.46,Delivered
294403,252617,712,2024-06-09,Credit Card,769.76,Delivered
294789,963081,713,2024-02-23,PayPal,1339.8,Pending
295230,165746,714,2022-11-01,Credit Card,1149.52,Confirmed
295272,572268,715,2022-01-31,PayPal,421.84,Pending
295933,1311929,716,2023-08-14,Cash,2840.55,Cancelled
296029,500548,717,2024-02-21,PayPal,0.0,Delivered
296294,1810020,718,2023-03-16,Cash,3402.69,Confirmed
297620,1251308,719,2024-11-08,Credit Card,3915.17,Delivered
298254,1130226,720,2022-06-27,Credit Card,1377.9,Delivered
298271,1887259,721,2025-03-06,Bank Transfer,393.22,Delivered
298636,201701,722,2023-07-19,PayPal,725.18,Delivered
299271,467358,723,2023-12-18,Cash,1859.92,Delivered
299392,1591061,724,2022-02-28,Credit Card,2439.77,Delivered
299439,1005826,725,2021-09-16,Credit Card,2317.1,Delivered
299461,675754,726,2022-06-29,PayPal,0.0,Delivered
299484,1682860,727,2025-01-06,PayPal,915.34,Shipped
299504,1950722,728,2025-02-23,PayPal,207.06,Delivered
299961,1724106,729,2025-07-31,Bank Transfer,0.0,Pending
299962,951003,730,2022-08-14,Credit Card,2486.58,Delivered
300468,528764,731,2021-09-12,Cash,3661.42,Delivered
301035,672292,732,2022-11-09,Credit Card,1387.31,Cancelled
301422,1235277,733,2024-02-19,PayPal,0.0,Confirmed
301668,1524642,734,2023-12-11,Cash,1646.84,Refunded
302088,1384252,735,2025-01-14,Cash,0.0,Delivered
302893,877800,736,2024-10-20,Cash,3460.65,Delivered
303042,204840,737,2022-12-07,Cash,4688.18,Processing
303410,687775,738,2024-02-11,Credit Card,1737.24,Shipped
303620,607059,739,2025-07-04,Credit Card,429.52,Delivered
304782,623493,740,2024-08-21,PayPal,2558.52,Delivered
305110,122068,741,2022-12-19,PayPal,1156.98,Shipped
305555,1036294,742,2024-01-25,PayPal,899.66,Delivered
306478,183224,743,2023-10-11,Credit Card,2100.69,Refunded
306637,1101504,744,2023-03-06,Bank Transfer,1738.62,Shipped
307309,1092412,745,2022-07-26,Credit Card,3719.2,Refunded
307494,1578925,746,2023-04-03,Cash,0.0,Delivered
307878,65125,747,2021-09-10,Bank Transfer,4288.42,Cancelled
308045,1384252,748,2022-01-15,Cash,648.38,Processing
308736,212300,749,2022-09-24,Credit Card,3522.85,Delivered
309126,338322,750,2022-05-14,PayPal,22.68,Delivered
309742,1027503,751,2022-04-28,Bank Transfer,155.17,Pending
309945,448855,752,2024-07-01,Credit Card,513.42,Processing
310579,694250,753,2025-01-30,Bank Transfer,2732.51,Shipped
311859,634951,754,2023-03-11,Cash,2785.73,Delivered
313128,538403,755,2025-05-08,Bank Transfer,3579.54,Delivered
313201,1833693,756,2024-05-16,Credit Card,3967.61,Delivered
313701,649449,757,2021-10-29,Credit Card,954.9,Cancelled
313763,205295,758,2023-03-03,Credit Card,159.1,Delivered
314627,1312525,759,2024-05-27,Cash,2718.64,Refunded
314630,1007154,760,2023-04-27,Bank Transfer,796.63,Refunded
314862,1226272,761,2024-11-10,PayPal,2986.16,Processing
315565,1455676,762,2023-09-15,Cash,3647.52,Delivered
316164,958637,763,2023-06-10,Bank Transfer,1837.19,Shipped
317156,1602644,764,2021-12-23,PayPal,4684.98,Delivered
317460,1233133,765,2024-05-31,Bank Transfer,1334.3,Shipped
317649,951178,766,2025-02-03,Cash,1397.51,Refunded
317798,1881570,767,2025-02-24,Cash,440.64,Refunded
318675,1054942,768,2023-04-03,PayPal,3298.09,Delivered
320442,977991,769,2022-05-23,Credit Card,2338.4,Shipped
320747,1626769,770,2022-02-25,Credit Card,3923.85,Processing
320868,1381412,771,2022-07-21,Cash,2486.34,Delivered
321252,344772,772,2022-03-25,PayPal,781.8,Delivered
322255,96523,773,2022-06-14,Bank Transfer,1192.04,Delivered
322412,1238172,774,2025-05-11,Credit Card,3146.16,Confirmed
322692,512913,775,2025-05-14,PayPal,2976.3,Delivered
323159,1875544,776,2025-01-17,PayPal,1971.33,Delivered
323236,1668035,777,2023-02-16,Credit Card,1701.52,Refunded
323357,660348,778,2024-11-13,Bank Transfer,3203.63,Refunded
323440,1220787,779,2023-06-03,Bank Transfer,2391.75,Processing
324429,438605,780,2025-04-16,Bank Transfer,3713.05,Delivered
325013,971153,781,2024-06-17,Bank Transfer,1904.16,Delivered
325405,1511848,782,2024-04-03,PayPal,950.49,Delivered
326112,1411448,783,2023-04-16,PayPal,4646.69,Delivered
326148,255013,784,2021-09-27,Credit Card,1031.46,Delivered
327892,467722,785,2024-06-19,Bank Transfer,7619.8,Shipped
328665,1334664,786,2022-08-29,Credit Card,1468.84,Delivered
328829,875520,787,2022-11-10,Cash,3322.6,Shipped
328929,141706,788,2024-11-30,Bank Transfer,2883.99,Delivered
329025,552650,789,2023-08-14,Credit Card,3378.18,Delivered
329088,1919989,790,2023-11-10,Cash,3184.45,Delivered
329130,500328,791,2022-04-03,Bank Transfer,1488.78,Delivered
329350,315812,792,2023-07-08,PayPal,2082.35,Cancelled
329582,494714,793,2024-01-15,PayPal,2731.3,Delivered
330055,933350,794,2023-01-13,Credit Card,0.0,Delivered
330222,842227,795,2022-08-30,PayPal,2110.82,Cancelled
330407,138611,796,2022-07-04,PayPal,6154.66,Delivered
331209,524411,797,2025-07-31,Cash,878.94,Delivered
331950,1446721,798,2024-06-28,Credit Card,2974.54,Shipped
332819,1128181,799,2022-05-23,PayPal,6542.01,Delivered
332873,1328293,800,2024-01-22,Bank Transfer,5204.17,Delivered
333393,1339947,801,2022-04-29,Credit Card,367.87,Processing
334607,729046,802,2025-07-22,Credit Card,2885.63,Delivered
334927,727027,803,2022-04-30,PayPal,1570.51,Delivered
336796,40627,804,2024-02-04,Bank Transfer,2396.5,Delivered
336967,1705337,805,2022-06-17,Credit Card,2040.68,Delivered
337019,1794224,806,2024-09-28,Cash,4061.69,Processing
337611,913043,807,2024-04-18,Cash,2455.34,Delivered
337861,1100170,808,2023-10-27,PayPal,293.44,Shipped
338032,1222935,809,2021-12-26,Credit Card,2805.52,Shipped
